Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N),Data Set 7:Time(s),Data Set 7:Force G(N)
4.7599999999999998,0.0560760498046875,4.7599999999999998,0.00830841064453125,4.7599999999999998,-0.0020751953125,4.7599999999999998,-0.04154205322265625,4.7599999999999998,-0.0062255859375,4.7599999999999998,0.00623321533203125,4.7599999999999998,0.00623321533203125
4.7800000000000002,0.06438446044921875,4.7800000000000002,0.01245880126953125,4.7800000000000002,0.00830841064453125,4.7800000000000002,-0.031158447265625,4.7800000000000002,-0.01038360595703125,4.7800000000000002,0.00623321533203125,4.7800000000000002,0.00415802001953125
4.7999999999999998,0.06854248046875,,,4.7999999999999998,0.00830841064453125,4.7999999999999998,-0.035308837890625,4.7999999999999998,-0.0166168212890625,4.7999999999999998,0.00623321533203125,4.7999999999999998,0
4.8200000000000003,0.0560760498046875,,,4.8200000000000003,0.00415802001953125,4.8200000000000003,-0.037384033203125,4.8200000000000003,-0.0207672119140625,4.8200000000000003,0.00208282470703125,4.8200000000000003,0.00830841064453125
4.8399999999999999,0.033233642578125,,,4.8399999999999999,0.0020751953125,4.8399999999999999,-0.031158447265625,4.8399999999999999,-0.0228424072265625,4.8399999999999999,0.0103912353515625,4.8399999999999999,0.00623321533203125
4.8600000000000003,0.033233642578125,,,4.8600000000000003,0.00415802001953125,4.8600000000000003,-0.035308837890625,4.8600000000000003,-0.0207672119140625,4.8600000000000003,0.00623321533203125,4.8600000000000003,0.00623321533203125
4.8799999999999999,0.0207672119140625,,,4.8799999999999999,0.0020751953125,4.8799999999999999,-0.035308837890625,4.8799999999999999,-0.0228424072265625,4.8799999999999999,0.0124664306640625,4.8799999999999999,0.00208282470703125
4.9000000000000004,0.01453399658203125,,,4.9000000000000004,0.00830841064453125,4.9000000000000004,-0.03946685791015625,4.9000000000000004,-0.0207672119140625,4.9000000000000004,0.00208282470703125,4.9000000000000004,0
4.9199999999999999,0.01453399658203125,,,4.9199999999999999,0.00830841064453125,4.9199999999999999,-0.037384033203125,4.9199999999999999,-0.02700042724609375,4.9199999999999999,-0.0020751953125,4.9199999999999999,0.00208282470703125
4.9400000000000004,0.01038360595703125,,,4.9400000000000004,-0.004150390625,4.9400000000000004,-0.04154205322265625,4.9400000000000004,-0.02492523193359375,4.9400000000000004,0,4.9400000000000004,0.00623321533203125
4.96,0.02907562255859375,,,4.96,0,4.96,-0.03946685791015625,4.96,-0.0207672119140625,4.96,0.00623321533203125,4.96,0.00623321533203125
4.9800000000000004,0.05815887451171875,,,4.9800000000000004,0.01038360595703125,4.9800000000000004,-0.031158447265625,4.9800000000000004,-0.02492523193359375,4.9800000000000004,0.00623321533203125,4.9800000000000004,-0.004150390625
5,0.0851593017578125,,,5,0.00830841064453125,5,-0.03946685791015625,5,-0.0228424072265625,5,0.00623321533203125,5,-0.0020751953125
,,,,,,,,,,,,5.0199999999999996,0.00830841064453125
,,,,,,,,,,,,5.04,0
,,,,,,,,,,,,5.0599999999999996,0.00415802001953125
,,,,,,,,,,,,5.0800000000000001,0.0124664306640625
,,,,,,,,,,,,5.0999999999999996,0.0124664306640625
,,,,,,,,,,,,5.1200000000000001,0.00623321533203125
,,,,,,,,,,,,5.1399999999999997,0.00623321533203125
,,,,,,,,,,,,5.1600000000000001,0.00415802001953125
,,,,,,,,,,,,5.1799999999999997,0.00208282470703125
,,,,,,,,,,,,5.2000000000000002,0.00415802001953125
,,,,,,,,,,,,5.2199999999999998,0.0166168212890625
,,,,,,,,,,,,5.2400000000000002,0.0103912353515625
,,,,,,,,,,,,5.2599999999999998,0.00415802001953125
,,,,,,,,,,,,5.2800000000000002,0.00623321533203125
,,,,,,,,,,,,5.2999999999999998,0.00830841064453125
,,,,,,,,,,,,5.3200000000000003,0.0145416259765625
,,,,,,,,,,,,5.3399999999999999,0.0103912353515625
,,,,,,,,,,,,5.3600000000000003,0.0103912353515625
,,,,,,,,,,,,5.3799999999999999,0.00623321533203125
,,,,,,,,,,,,5.4000000000000004,0.0103912353515625
,,,,,,,,,,,,5.4199999999999999,0.00208282470703125
,,,,,,,,,,,,5.4400000000000004,0.00208282470703125
,,,,,,,,,,,,5.46,0.00830841064453125
,,,,,,,,,,,,5.4800000000000004,0.00830841064453125
,,,,,,,,,,,,5.5,0.00415802001953125
,,,,,,,,,,,,5.5199999999999996,0.00208282470703125
,,,,,,,,,,,,5.54,0.00830841064453125
,,,,,,,,,,,,5.5599999999999996,0.00623321533203125
,,,,,,,,,,,,5.5800000000000001,0.0103912353515625
,,,,,,,,,,,,5.5999999999999996,0.00415802001953125
,,,,,,,,,,,,5.6200000000000001,0.0103912353515625
,,,,,,,,,,,,5.6399999999999997,0.00830841064453125
,,,,,,,,,,,,5.6600000000000001,0.00830841064453125
,,,,,,,,,,,,5.6799999999999997,0.0124664306640625
,,,,,,,,,,,,5.7000000000000002,0.00623321533203125
,,,,,,,,,,,,5.7199999999999998,0.00415802001953125
,,,,,,,,,,,,5.7400000000000002,0.00830841064453125
,,,,,,,,,,,,5.7599999999999998,0.00830841064453125
,,,,,,,,,,,,5.7800000000000002,0.00415802001953125
,,,,,,,,,,,,5.7999999999999998,0.00208282470703125
,,,,,,,,,,,,5.8200000000000003,0.00623321533203125
,,,,,,,,,,,,5.8399999999999999,0.00415802001953125
,,,,,,,,,,,,5.8600000000000003,0.00415802001953125
,,,,,,,,,,,,5.8799999999999999,0.00623321533203125
,,,,,,,,,,,,5.9000000000000004,0.00830841064453125
,,,,,,,,,,,,5.9199999999999999,0.00830841064453125
,,,,,,,,,,,,5.9400000000000004,0.00415802001953125
,,,,,,,,,,,,5.96,0.00415802001953125
,,,,,,,,,,,,5.9800000000000004,0.0124664306640625
,,,,,,,,,,,,6,0.0103912353515625
,,,,,,,,,,,,6.0199999999999996,0.00208282470703125
,,,,,,,,,,,,6.04,0.00830841064453125
,,,,,,,,,,,,6.0599999999999996,0.00830841064453125
,,,,,,,,,,,,6.0800000000000001,0.00415802001953125
,,,,,,,,,,,,6.0999999999999996,0.00415802001953125
,,,,,,,,,,,,6.1200000000000001,0.00830841064453125
,,,,,,,,,,,,6.1399999999999997,0.00415802001953125
,,,,,,,,,,,,6.1600000000000001,0.00830841064453125
,,,,,,,,,,,,6.1799999999999997,0.0145416259765625
,,,,,,,,,,,,6.2000000000000002,0.0103912353515625
,,,,,,,,,,,,6.2199999999999998,0.00830841064453125
,,,,,,,,,,,,6.2400000000000002,0.00415802001953125
,,,,,,,,,,,,6.2599999999999998,0.00623321533203125
,,,,,,,,,,,,6.2800000000000002,0.0145416259765625
,,,,,,,,,,,,6.2999999999999998,0.00623321533203125
,,,,,,,,,,,,6.3200000000000003,-0.0020751953125
,,,,,,,,,,,,6.3399999999999999,-0.0020751953125
,,,,,,,,,,,,6.3600000000000003,0.00415802001953125
,,,,,,,,,,,,6.3799999999999999,0.00415802001953125
,,,,,,,,,,,,6.4000000000000004,0.0103912353515625
,,,,,,,,,,,,6.4199999999999999,0.00415802001953125
,,,,,,,,,,,,6.4400000000000004,0.00623321533203125
,,,,,,,,,,,,6.46,0.0103912353515625
,,,,,,,,,,,,6.4800000000000004,0.0103912353515625
,,,,,,,,,,,,6.5,0.00623321533203125
,,,,,,,,,,,,6.5199999999999996,0.00830841064453125
,,,,,,,,,,,,6.54,0
,,,,,,,,,,,,6.5599999999999996,0
,,,,,,,,,,,,6.5800000000000001,0.00623321533203125
,,,,,,,,,,,,6.5999999999999996,-0.0020751953125
,,,,,,,,,,,,6.6200000000000001,0.00830841064453125
,,,,,,,,,,,,6.6399999999999997,0.00830841064453125
,,,,,,,,,,,,6.6600000000000001,0.00415802001953125
,,,,,,,,,,,,6.6799999999999997,0.00623321533203125
,,,,,,,,,,,,6.7000000000000002,0.00830841064453125
,,,,,,,,,,,,6.7199999999999998,0.00415802001953125
,,,,,,,,,,,,6.7400000000000002,0.00830841064453125
,,,,,,,,,,,,6.7599999999999998,0.0124664306640625
,,,,,,,,,,,,6.7800000000000002,0.00830841064453125
,,,,,,,,,,,,6.7999999999999998,0.00208282470703125
,,,,,,,,,,,,6.8200000000000003,0.0103912353515625
,,,,,,,,,,,,6.8399999999999999,0.00208282470703125
,,,,,,,,,,,,6.8600000000000003,0.00415802001953125
,,,,,,,,,,,,6.8799999999999999,0
,,,,,,,,,,,,6.9000000000000004,0.00208282470703125
,,,,,,,,,,,,6.9199999999999999,0.0103912353515625
,,,,,,,,,,,,6.9400000000000004,0.00830841064453125
,,,,,,,,,,,,6.96,0.00830841064453125
,,,,,,,,,,,,6.9800000000000004,0.0124664306640625
,,,,,,,,,,,,7,0.00623321533203125
,,,,,,,,,,,,7.0199999999999996,0.00830841064453125
,,,,,,,,,,,,7.04,0.00623321533203125
,,,,,,,,,,,,7.0599999999999996,0.00415802001953125
,,,,,,,,,,,,7.0800000000000001,0.00830841064453125
,,,,,,,,,,,,7.0999999999999996,0.00208282470703125
,,,,,,,,,,,,7.1200000000000001,0.00415802001953125
,,,,,,,,,,,,7.1399999999999997,0.00208282470703125
,,,,,,,,,,,,7.1600000000000001,0.0103912353515625
,,,,,,,,,,,,7.1799999999999997,0.0124664306640625
,,,,,,,,,,,,7.2000000000000002,0.0124664306640625
,,,,,,,,,,,,7.2199999999999998,0.00623321533203125
,,,,,,,,,,,,7.2400000000000002,0.00830841064453125
,,,,,,,,,,,,7.2599999999999998,0.00623321533203125
,,,,,,,,,,,,7.2800000000000002,0.0103912353515625
,,,,,,,,,,,,7.2999999999999998,0.0103912353515625
,,,,,,,,,,,,7.3200000000000003,0.00208282470703125
,,,,,,,,,,,,7.3399999999999999,0.00415802001953125
,,,,,,,,,,,,7.3600000000000003,0.00415802001953125
,,,,,,,,,,,,7.3799999999999999,0.00623321533203125
,,,,,,,,,,,,7.4000000000000004,0.00830841064453125
,,,,,,,,,,,,7.4199999999999999,-0.0020751953125
,,,,,,,,,,,,7.4400000000000004,0.0145416259765625
,,,,,,,,,,,,7.46,0.00830841064453125
,,,,,,,,,,,,7.4800000000000004,0.00830841064453125
,,,,,,,,,,,,7.5,0.00208282470703125
,,,,,,,,,,,,7.5199999999999996,-0.0020751953125
,,,,,,,,,,,,7.54,0.00208282470703125
,,,,,,,,,,,,7.5599999999999996,0.0103912353515625
,,,,,,,,,,,,7.5800000000000001,0.0103912353515625
,,,,,,,,,,,,7.5999999999999996,0.00830841064453125
,,,,,,,,,,,,7.6200000000000001,0.00623321533203125
,,,,,,,,,,,,7.6399999999999997,0.00830841064453125
,,,,,,,,,,,,7.6600000000000001,0.0103912353515625
,,,,,,,,,,,,7.6799999999999997,0.0124664306640625
,,,,,,,,,,,,7.7000000000000002,0.00623321533203125
,,,,,,,,,,,,7.7199999999999998,0.0166168212890625
,,,,,,,,,,,,7.7400000000000002,0.0103912353515625
,,,,,,,,,,,,7.7599999999999998,0.00830841064453125
,,,,,,,,,,,,7.7800000000000002,0.00830841064453125
,,,,,,,,,,,,7.7999999999999998,0.0145416259765625
,,,,,,,,,,,,7.8200000000000003,0.0166168212890625
,,,,,,,,,,,,7.8399999999999999,0.0103912353515625
,,,,,,,,,,,,7.8600000000000003,0.0124664306640625
,,,,,,,,,,,,7.8799999999999999,0.00830841064453125
,,,,,,,,,,,,7.9000000000000004,0.01869964599609375
,,,,,,,,,,,,7.9199999999999999,0.0124664306640625
,,,,,,,,,,,,7.9400000000000004,0.00415802001953125
,,,,,,,,,,,,7.96,0.00415802001953125
,,,,,,,,,,,,7.9800000000000004,0.0166168212890625
,,,,,,,,,,,,8,0.00830841064453125
,,,,,,,,,,,,8.0199999999999996,0.00415802001953125
,,,,,,,,,,,,8.0399999999999991,0.00830841064453125
,,,,,,,,,,,,8.0600000000000005,0.00623321533203125
,,,,,,,,,,,,8.0800000000000001,0.0103912353515625
,,,,,,,,,,,,8.0999999999999996,0.0124664306640625
,,,,,,,,,,,,8.1199999999999992,0.00623321533203125
,,,,,,,,,,,,8.1400000000000006,0.00415802001953125
,,,,,,,,,,,,8.1600000000000001,0.00623321533203125
,,,,,,,,,,,,8.1799999999999997,0.00830841064453125
,,,,,,,,,,,,8.1999999999999993,0.00830841064453125
,,,,,,,,,,,,8.2200000000000006,0.00623321533203125
,,,,,,,,,,,,8.2400000000000002,0.00830841064453125
,,,,,,,,,,,,8.2599999999999998,0.00830841064453125
,,,,,,,,,,,,8.2799999999999994,0.00830841064453125
