Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N),Data Set 7:Time(s),Data Set 7:Force G(N),Data Set 8:Time(s),Data Set 8:Force G(N),Data Set 9:Time(s),Data Set 9:Force G(N),Data Set 10:Time(s),Data Set 10:Force G(N),Data Set 11:Time(s),Data Set 11:Force G(N),Data Set 12:Time(s),Data Set 12:Force G(N),Data Set 13:Time(s),Data Set 13:Force G(N),Data Set 14:Time(s),Data Set 14:Force G(N),Data Set 15:Time(s),Data Set 15:Force G(N)
1.8200000000000001,-0.031158447265625,1.8200000000000001,-0.027008056640625,1.8200000000000001,0.1163177490234375,1.8200000000000001,-0.07270050048828125,1.8200000000000001,-0.031158447265625,1.8200000000000001,-0.0166168212890625,1.8200000000000001,-0.033233642578125,1.8200000000000001,-0.06024169921875,1.8200000000000001,0,1.8200000000000001,-0.01038360595703125,1.8200000000000001,0.004150390625,1.8200000000000001,-0.00415802001953125,1.8200000000000001,-0.0186920166015625,1.8200000000000001,-0.02492523193359375,1.8200000000000001,0.0207672119140625
1.8400000000000001,-0.029083251953125,1.8400000000000001,-0.03531646728515625,1.8400000000000001,0.0851593017578125,1.8400000000000001,-0.07477569580078125,1.8400000000000001,-0.03739166259765625,1.8400000000000001,-0.0228424072265625,1.8400000000000001,-0.02700042724609375,1.8400000000000001,-0.06024169921875,1.8400000000000001,0.004150390625,1.8400000000000001,-0.0186920166015625,1.8400000000000001,0.0020751953125,1.8400000000000001,-0.00415802001953125,1.8400000000000001,-0.033233642578125,1.8400000000000001,-0.0166168212890625,1.8400000000000001,0.0186920166015625
1.8600000000000001,-0.02285003662109375,1.8600000000000001,-0.031158447265625,1.8600000000000001,0.099700927734375,1.8600000000000001,-0.07685089111328125,1.8600000000000001,-0.03531646728515625,1.8600000000000001,-0.01245880126953125,1.8600000000000001,-0.02492523193359375,1.8600000000000001,-0.06439208984375,1.8600000000000001,0,1.8600000000000001,-0.02492523193359375,1.8600000000000001,-0.00415802001953125,1.8600000000000001,-0.00623321533203125,1.8600000000000001,-0.0207672119140625,1.8600000000000001,-0.0186920166015625,1.8600000000000001,0.01453399658203125
1.8799999999999999,-0.031158447265625,1.8799999999999999,-0.031158447265625,1.8799999999999999,0.12670135498046875,1.8799999999999999,-0.06854248046875,1.8799999999999999,-0.033233642578125,1.8799999999999999,-0.01245880126953125,1.8799999999999999,-0.033233642578125,1.8799999999999999,-0.06646728515625,1.8799999999999999,-0.00415802001953125,1.8799999999999999,-0.02700042724609375,1.8799999999999999,-0.0020751953125,1.8799999999999999,-0.01038360595703125,1.8799999999999999,-0.02492523193359375,1.8799999999999999,-0.0207672119140625,1.8799999999999999,0.00830841064453125
1.8999999999999999,-0.027008056640625,1.8999999999999999,-0.031158447265625,1.8999999999999999,0.1329345703125,1.8999999999999999,-0.07062530517578125,1.8999999999999999,-0.029083251953125,1.8999999999999999,-0.0166168212890625,1.8999999999999999,-0.02907562255859375,1.8999999999999999,-0.06439208984375,1.8999999999999999,0,1.8999999999999999,-0.02907562255859375,1.8999999999999999,-0.00623321533203125,1.8999999999999999,-0.0124664306640625,1.8999999999999999,-0.02492523193359375,1.8999999999999999,-0.01038360595703125,1.8999999999999999,0.0020751953125
1.9199999999999999,-0.031158447265625,1.9199999999999999,-0.031158447265625,1.9199999999999999,0.44657135009765625,1.9199999999999999,-0.07062530517578125,1.9199999999999999,-0.02492523193359375,1.9199999999999999,-0.0186920166015625,1.9199999999999999,-0.02492523193359375,1.9199999999999999,-0.06024169921875,1.9199999999999999,0.0062255859375,1.9199999999999999,-0.037384033203125,1.9199999999999999,-0.0124664306640625,1.9199999999999999,-0.00830841064453125,1.9199999999999999,-0.0166168212890625,1.9199999999999999,-0.0186920166015625,1.9199999999999999,0.00830841064453125
1.9399999999999999,-0.031158447265625,1.9399999999999999,-0.033233642578125,1.9399999999999999,0.7165985107421875,1.9399999999999999,-0.07270050048828125,1.9399999999999999,-0.027008056640625,1.9399999999999999,-0.0228424072265625,1.9399999999999999,-0.02907562255859375,1.9399999999999999,-0.06855010986328125,1.9399999999999999,0.01038360595703125,1.9399999999999999,-0.02907562255859375,1.9399999999999999,-0.01038360595703125,1.9399999999999999,-0.0186920166015625,1.9399999999999999,-0.0186920166015625,1.9399999999999999,-0.02492523193359375,1.9399999999999999,0.0498504638671875
1.96,-0.033233642578125,1.96,-0.033233642578125,1.96,0.89107513427734375,1.96,-0.07270050048828125,1.96,-0.02492523193359375,1.96,-0.0166168212890625,1.96,-0.02700042724609375,1.96,-0.06024169921875,1.96,0.004150390625,1.96,-0.02907562255859375,1.96,-0.00623321533203125,1.96,-0.0124664306640625,1.96,-0.0166168212890625,1.96,-0.02492523193359375,1.96,0.12877655029296875
1.98,-0.029083251953125,1.98,-0.029083251953125,1.98,1.036468505859375,1.98,-0.06854248046875,1.98,-0.029083251953125,1.98,-0.0166168212890625,1.98,-0.02700042724609375,1.98,-0.05400848388671875,1.98,0.0020751953125,1.98,-0.037384033203125,1.98,-0.00830841064453125,1.98,-0.0166168212890625,1.98,-0.0166168212890625,1.98,-0.0186920166015625,1.98,0.17655181884765625
2,-0.031158447265625,2,-0.031158447265625,2,1.0800933837890625,2,-0.06646728515625,2,-0.031158447265625,2,-0.0228424072265625,2,-0.02700042724609375,2,-0.02492523193359375,2,0,2,-0.035308837890625,2,-0.00415802001953125,2,-0.0124664306640625,2,-0.0207672119140625,2,-0.0207672119140625,2,0.19731903076171875
2.02,-0.029083251953125,2.02,-0.03531646728515625,2.02,1.0800933837890625,2.02,-0.07062530517578125,2.02,-0.027008056640625,2.02,-0.0186920166015625,2.02,-0.02700042724609375,2.02,0.11215972900390625,2.02,0.0062255859375,2.02,-0.035308837890625,2.02,-0.0166168212890625,2.02,-0.0145416259765625,2.02,-0.0166168212890625,2.02,-0.02285003662109375,2.02,0.20147705078125
2.04,-0.027008056640625,2.04,-0.03531646728515625,2.04,1.0780105590820312,2.04,-0.06439208984375,2.04,-0.03531646728515625,2.04,-0.0186920166015625,2.04,-0.031158447265625,2.04,0.232635498046875,2.04,0,2.04,-0.031158447265625,2.04,-0.01038360595703125,2.04,-0.02492523193359375,2.04,-0.02492523193359375,2.04,-0.02907562255859375,2.04,0.21393585205078125
2.0600000000000001,-0.031158447265625,2.0600000000000001,-0.03946685791015625,2.0600000000000001,1.096710205078125,2.0600000000000001,-0.06854248046875,2.0600000000000001,-0.03531646728515625,2.0600000000000001,-0.0186920166015625,2.0600000000000001,-0.02907562255859375,2.0600000000000001,0.2887115478515625,2.0600000000000001,0.004150390625,2.0600000000000001,-0.037384033203125,2.0600000000000001,-0.01038360595703125,2.0600000000000001,-0.0145416259765625,2.0600000000000001,-0.0186920166015625,2.0600000000000001,-0.031158447265625,2.0600000000000001,0.20562744140625
2.0800000000000001,-0.031158447265625,2.0800000000000001,-0.033233642578125,2.0800000000000001,1.0863189697265625,2.0800000000000001,-0.07062530517578125,2.0800000000000001,-0.0457000732421875,2.0800000000000001,-0.0207672119140625,2.0800000000000001,-0.02907562255859375,2.0800000000000001,0.3177947998046875,2.0800000000000001,0.004150390625,2.0800000000000001,-0.037384033203125,2.0800000000000001,-0.0166168212890625,2.0800000000000001,-0.0186920166015625,2.0800000000000001,-0.02700042724609375,2.0800000000000001,-0.02492523193359375,2.0800000000000001,0.16201019287109375
2.1000000000000001,-0.029083251953125,2.1000000000000001,-0.031158447265625,2.1000000000000001,1.036468505859375,2.1000000000000001,-0.06646728515625,2.1000000000000001,-0.05193328857421875,2.1000000000000001,-0.0186920166015625,2.1000000000000001,-0.02907562255859375,2.1000000000000001,0.3219451904296875,2.1000000000000001,0.0062255859375,2.1000000000000001,-0.04154205322265625,2.1000000000000001,-0.0166168212890625,2.1000000000000001,-0.0186920166015625,2.1000000000000001,-0.0207672119140625,2.1000000000000001,-0.02492523193359375,2.1000000000000001,0.0872344970703125
2.1200000000000001,-0.02492523193359375,2.1200000000000001,-0.031158447265625,2.1200000000000001,0.9180755615234375,2.1200000000000001,-0.06646728515625,2.1200000000000001,-0.05400848388671875,2.1200000000000001,-0.0166168212890625,2.1200000000000001,-0.02492523193359375,2.1200000000000001,0.33648681640625,2.1200000000000001,-0.00208282470703125,2.1200000000000001,-0.037384033203125,2.1200000000000001,-0.0166168212890625,2.1200000000000001,-0.0145416259765625,2.1200000000000001,-0.0186920166015625,2.1200000000000001,-0.02492523193359375,2.1200000000000001,0.04361724853515625
2.1400000000000001,-0.033233642578125,2.1400000000000001,-0.03531646728515625,2.1400000000000001,0.77683258056640625,2.1400000000000001,-0.07062530517578125,2.1400000000000001,-0.05608367919921875,2.1400000000000001,-0.0186920166015625,2.1400000000000001,-0.031158447265625,2.1400000000000001,0.301177978515625,2.1400000000000001,0.01038360595703125,2.1400000000000001,-0.035308837890625,2.1400000000000001,-0.02077484130859375,2.1400000000000001,-0.0145416259765625,2.1400000000000001,-0.02700042724609375,2.1400000000000001,-0.0207672119140625,2.1400000000000001,0.02492523193359375
2.1600000000000001,-0.03531646728515625,2.1600000000000001,-0.031158447265625,2.1600000000000001,0.65636444091796875,2.1600000000000001,-0.06231689453125,2.1600000000000001,-0.06439208984375,2.1600000000000001,-0.0207672119140625,2.1600000000000001,-0.02492523193359375,2.1600000000000001,0.19524383544921875,2.1600000000000001,0.00830841064453125,2.1600000000000001,-0.031158447265625,2.1600000000000001,-0.02077484130859375,2.1600000000000001,-0.0186920166015625,2.1600000000000001,-0.0207672119140625,2.1600000000000001,-0.02907562255859375,2.1600000000000001,0.01038360595703125
2.1800000000000002,-0.029083251953125,2.1800000000000002,-0.02492523193359375,2.1800000000000002,0.57328033447265625,2.1800000000000002,-0.06231689453125,2.1800000000000002,-0.07062530517578125,2.1800000000000002,-0.01453399658203125,2.1800000000000002,-0.031158447265625,2.1800000000000002,0.08100128173828125,2.1800000000000002,0.0062255859375,2.1800000000000002,-0.03946685791015625,2.1800000000000002,-0.0166168212890625,2.1800000000000002,-0.0186920166015625,2.1800000000000002,0.00830841064453125,2.1800000000000002,-0.02700042724609375,2.1800000000000002,0.0062255859375
2.2000000000000002,-0.031158447265625,2.2000000000000002,-0.031158447265625,2.2000000000000002,0.5338134765625,2.2000000000000002,-0.06231689453125,2.2000000000000002,-0.06646728515625,2.2000000000000002,-0.0166168212890625,2.2000000000000002,-0.031158447265625,2.2000000000000002,0.004150390625,2.2000000000000002,0.0020751953125,2.2000000000000002,-0.03946685791015625,2.2000000000000002,0,2.2000000000000002,-0.0166168212890625,2.2000000000000002,0.07477569580078125,2.2000000000000002,-0.031158447265625,2.2000000000000002,0.0062255859375
2.2200000000000002,-0.03531646728515625,2.2200000000000002,-0.033233642578125,2.2200000000000002,0.53173828125,2.2200000000000002,-0.06439208984375,2.2200000000000002,-0.06646728515625,2.2200000000000002,-0.0186920166015625,2.2200000000000002,-0.033233642578125,2.2200000000000002,-0.027008056640625,2.2200000000000002,-0.00208282470703125,2.2200000000000002,-0.03946685791015625,2.2200000000000002,0.11008453369140625,2.2200000000000002,-0.0145416259765625,2.2200000000000002,0.15578460693359375,2.2200000000000002,-0.031158447265625,2.2200000000000002,0.0062255859375
2.2400000000000002,-0.029083251953125,2.2400000000000002,-0.03531646728515625,2.2400000000000002,0.504730224609375,2.2400000000000002,-0.06439208984375,2.2400000000000002,-0.07062530517578125,2.2400000000000002,-0.01453399658203125,2.2400000000000002,-0.037384033203125,2.2400000000000002,-0.029083251953125,2.2400000000000002,0.0020751953125,2.2400000000000002,-0.037384033203125,2.2400000000000002,0.19109344482421875,2.2400000000000002,-0.0186920166015625,2.2400000000000002,0.21810150146484375,2.2400000000000002,-0.02700042724609375,2.2400000000000002,0.004150390625
2.2599999999999998,-0.033233642578125,2.2599999999999998,-0.03739166259765625,2.2599999999999998,0.46111297607421875,2.2599999999999998,-0.06646728515625,2.2599999999999998,-0.07270050048828125,2.2599999999999998,-0.0228424072265625,2.2599999999999998,-0.031158447265625,2.2599999999999998,0.039459228515625,2.2599999999999998,-0.00208282470703125,2.2599999999999998,-0.031158447265625,2.2599999999999998,0.230560302734375,2.2599999999999998,-0.02077484130859375,2.2599999999999998,0.28664398193359375,2.2599999999999998,-0.02907562255859375,2.2599999999999998,-0.00208282470703125
2.2799999999999998,-0.033233642578125,2.2799999999999998,-0.029083251953125,2.2799999999999998,0.42580413818359375,2.2799999999999998,-0.06646728515625,2.2799999999999998,-0.0768585205078125,2.2799999999999998,-0.0228424072265625,2.2799999999999998,-0.033233642578125,2.2799999999999998,0.135009765625,2.2799999999999998,-0.00830841064453125,2.2799999999999998,-0.04154205322265625,2.2799999999999998,0.2534027099609375,2.2799999999999998,-0.0145416259765625,2.2799999999999998,0.37387847900390625,2.2799999999999998,-0.02700042724609375,2.2799999999999998,0.0062255859375
2.2999999999999998,-0.02285003662109375,2.2999999999999998,-0.03739166259765625,2.2999999999999998,0.41333770751953125,2.2999999999999998,-0.0477752685546875,2.2999999999999998,-0.07477569580078125,2.2999999999999998,-0.0186920166015625,2.2999999999999998,-0.02907562255859375,2.2999999999999998,0.1225433349609375,2.2999999999999998,-0.00623321533203125,2.2999999999999998,-0.033233642578125,2.2999999999999998,0.2679443359375,2.2999999999999998,-0.0145416259765625,2.2999999999999998,0.46942901611328125,2.2999999999999998,-0.02285003662109375,2.2999999999999998,0.0062255859375
2.3199999999999998,-0.029083251953125,2.3199999999999998,-0.03739166259765625,2.3199999999999998,0.42787933349609375,2.3199999999999998,0.0020751953125,2.3199999999999998,-0.0789337158203125,2.3199999999999998,-0.02492523193359375,2.3199999999999998,-0.02907562255859375,2.3199999999999998,0.06230926513671875,2.3199999999999998,0,2.3199999999999998,-0.035308837890625,2.3199999999999998,0.27210235595703125,2.3199999999999998,-0.0124664306640625,2.3199999999999998,0.53589630126953125,2.3199999999999998,-0.02285003662109375,2.3199999999999998,0.004150390625
2.3399999999999999,-0.04154205322265625,2.3399999999999999,-0.03531646728515625,2.3399999999999999,0.46318817138671875,2.3399999999999999,0.0477752685546875,2.3399999999999999,-0.07270050048828125,2.3399999999999999,-0.01453399658203125,2.3399999999999999,-0.02700042724609375,2.3399999999999999,0.0519256591796875,2.3399999999999999,-0.00830841064453125,2.3399999999999999,-0.02907562255859375,2.3399999999999999,0.29079437255859375,2.3399999999999999,-0.0124664306640625,2.3399999999999999,0.56912994384765625,2.3399999999999999,-0.02492523193359375,2.3399999999999999,-0.00208282470703125
2.3599999999999999,-0.02492523193359375,2.3599999999999999,-0.03739166259765625,2.3599999999999999,0.5483551025390625,2.3599999999999999,0.0851593017578125,2.3599999999999999,-0.07270050048828125,2.3599999999999999,-0.00830841064453125,2.3599999999999999,-0.0207672119140625,2.3599999999999999,0.0893096923828125,2.3599999999999999,-0.0145416259765625,2.3599999999999999,-0.037384033203125,2.3599999999999999,0.303253173828125,2.3599999999999999,-0.0166168212890625,2.3599999999999999,0.58367156982421875,2.3599999999999999,-0.02285003662109375,2.3599999999999999,0.01245880126953125
2.3799999999999999,-0.01869964599609375,2.3799999999999999,-0.03531646728515625,2.3799999999999999,0.64182281494140625,2.3799999999999999,0.11008453369140625,2.3799999999999999,-0.07062530517578125,2.3799999999999999,-0.01453399658203125,2.3799999999999999,-0.02700042724609375,2.3799999999999999,0.105926513671875,2.3799999999999999,-0.0124664306640625,2.3799999999999999,-0.037384033203125,2.3799999999999999,0.32610321044921875,2.3799999999999999,-0.0145416259765625,2.3799999999999999,0.59613037109375,2.3799999999999999,-0.031158447265625,2.3799999999999999,0.06646728515625
2.3999999999999999,-0.027008056640625,2.3999999999999999,-0.03531646728515625,2.3999999999999999,0.766448974609375,2.3999999999999999,0.18901824951171875,2.3999999999999999,-0.07477569580078125,2.3999999999999999,-0.0186920166015625,2.3999999999999999,-0.02492523193359375,2.3999999999999999,0.17655181884765625,2.3999999999999999,-0.00830841064453125,2.3999999999999999,-0.037384033203125,2.3999999999999999,0.33856964111328125,2.3999999999999999,-0.02285003662109375,2.3999999999999999,0.58574676513671875,2.3999999999999999,-0.02492523193359375,2.3999999999999999,0.135009765625
2.4199999999999999,-0.029083251953125,2.4199999999999999,-0.033233642578125,2.4199999999999999,0.85784149169921875,2.4199999999999999,0.33233642578125,2.4199999999999999,-0.07270050048828125,2.4199999999999999,-0.0186920166015625,2.4199999999999999,-0.02907562255859375,2.4199999999999999,0.34272003173828125,2.4199999999999999,-0.00623321533203125,2.4199999999999999,-0.035308837890625,2.4199999999999999,0.30741119384765625,2.4199999999999999,-0.0186920166015625,2.4199999999999999,0.55458831787109375,2.4199999999999999,-0.0186920166015625,2.4199999999999999,0.1890106201171875
2.4399999999999999,-0.027008056640625,2.4399999999999999,-0.03531646728515625,2.4399999999999999,0.901458740234375,2.4399999999999999,0.500579833984375,2.4399999999999999,-0.0810089111328125,2.4399999999999999,-0.02492523193359375,2.4399999999999999,-0.033233642578125,2.4399999999999999,0.500579833984375,2.4399999999999999,-0.0103912353515625,2.4399999999999999,-0.04154205322265625,2.4399999999999999,0.19316864013671875,2.4399999999999999,-0.0145416259765625,2.4399999999999999,0.496429443359375,2.4399999999999999,-0.02907562255859375,2.4399999999999999,0.22640228271484375
2.46,-0.027008056640625,2.46,-0.033233642578125,2.46,0.89107513427734375,2.46,0.65636444091796875,2.46,-0.0789337158203125,2.46,-0.0207672119140625,2.46,-0.031158447265625,2.46,0.571197509765625,2.46,-0.00623321533203125,2.46,-0.035308837890625,2.46,0.07685089111328125,2.46,-0.0186920166015625,2.46,0.429962158203125,2.46,-0.02700042724609375,2.46,0.27417755126953125
2.48,-0.03531646728515625,2.48,-0.03946685791015625,2.48,0.8516082763671875,2.48,0.768524169921875,2.48,-0.07477569580078125,2.48,-0.0228424072265625,2.48,-0.02907562255859375,2.48,0.5171966552734375,2.48,-0.00415802001953125,2.48,-0.037384033203125,2.48,0.035308837890625,2.48,-0.0166168212890625,2.48,0.396728515625,2.48,-0.02285003662109375,2.48,0.3219451904296875
2.5,-0.027008056640625,2.5,-0.033233642578125,2.5,0.81006622314453125,2.5,0.82045745849609375,2.5,-0.0830841064453125,2.5,-0.01453399658203125,2.5,-0.02700042724609375,2.5,0.34687042236328125,2.5,-0.0103912353515625,2.5,-0.035308837890625,2.5,0.0872344970703125,2.5,-0.02285003662109375,2.5,0.3821868896484375,2.5,-0.0207672119140625,2.5,0.33233642578125
2.52,-0.03531646728515625,2.52,-0.031158447265625,2.52,0.81214141845703125,2.52,0.8453826904296875,2.52,-0.07477569580078125,2.52,-0.01453399658203125,2.52,-0.031158447265625,2.52,0.2160186767578125,2.52,-0.0124664306640625,2.52,-0.037384033203125,2.52,0.1370849609375,2.52,-0.0186920166015625,2.52,0.36765289306640625,2.52,-0.02492523193359375,2.52,0.33648681640625
2.54,-0.031158447265625,2.54,-0.033233642578125,2.54,0.832916259765625,2.54,0.85991668701171875,2.54,-0.0768585205078125,2.54,-0.0166168212890625,2.54,-0.031158447265625,2.54,0.22847747802734375,2.54,-0.0124664306640625,2.54,-0.02700042724609375,2.54,0.1516265869140625,2.54,-0.0166168212890625,2.54,0.361419677734375,2.54,-0.02285003662109375,2.54,0.32402801513671875
2.5600000000000001,-0.03739166259765625,2.5600000000000001,-0.03739166259765625,2.5600000000000001,0.86822509765625,2.5600000000000001,0.89107513427734375,2.5600000000000001,-0.0789337158203125,2.5600000000000001,-0.0207672119140625,2.5600000000000001,-0.033233642578125,2.5600000000000001,0.33025360107421875,2.5600000000000001,-0.02077484130859375,2.5600000000000001,-0.02907562255859375,2.5600000000000001,0.15785980224609375,2.5600000000000001,-0.0145416259765625,2.5600000000000001,0.40711212158203125,2.5600000000000001,-0.0207672119140625,2.5600000000000001,0.3157196044921875
2.5800000000000001,-0.03739166259765625,2.5800000000000001,-0.03531646728515625,2.5800000000000001,0.92845916748046875,2.5800000000000001,0.9326171875,2.5800000000000001,-0.08516693115234375,2.5800000000000001,-0.0186920166015625,2.5800000000000001,-0.033233642578125,2.5800000000000001,0.432037353515625,2.5800000000000001,-0.0124664306640625,2.5800000000000001,-0.033233642578125,2.5800000000000001,0.168243408203125,2.5800000000000001,0.0207672119140625,2.5800000000000001,0.4424285888671875,2.5800000000000001,-0.02285003662109375,2.5800000000000001,0.27832794189453125
2.6000000000000001,-0.03531646728515625,2.6000000000000001,-0.03739166259765625,2.6000000000000001,0.9824676513671875,2.6000000000000001,0.99285125732421875,2.6000000000000001,0.0062255859375,2.6000000000000001,-0.0186920166015625,2.6000000000000001,-0.033233642578125,2.6000000000000001,0.4839630126953125,2.6000000000000001,-0.0145416259765625,2.6000000000000001,-0.02907562255859375,2.6000000000000001,0.17447662353515625,2.6000000000000001,0.0851593017578125,2.6000000000000001,0.45281219482421875,2.6000000000000001,-0.01038360595703125,2.6000000000000001,0.236785888671875
2.6200000000000001,-0.0436248779296875,2.6200000000000001,-0.03946685791015625,2.6200000000000001,1.032318115234375,2.6200000000000001,1.0634765625,2.6200000000000001,0.19940185546875,2.6200000000000001,-0.0186920166015625,2.6200000000000001,-0.031158447265625,2.6200000000000001,0.46318817138671875,2.6200000000000001,-0.0166168212890625,2.6200000000000001,-0.02492523193359375,2.6200000000000001,0.170318603515625,2.6200000000000001,0.1142425537109375,2.6200000000000001,0.43619537353515625,2.6200000000000001,0.05608367919921875,2.6200000000000001,0.1827850341796875
2.6400000000000001,-0.03739166259765625,2.6400000000000001,-0.04154205322265625,2.6400000000000001,1.0759353637695312,2.6400000000000001,1.1403274536132812,2.6400000000000001,0.27417755126953125,2.6400000000000001,-0.0166168212890625,2.6400000000000001,-0.033233642578125,2.6400000000000001,0.41126251220703125,2.6400000000000001,-0.0124664306640625,2.6400000000000001,0,2.6400000000000001,0.17655181884765625,2.6400000000000001,0.130859375,2.6400000000000001,0.39049530029296875,2.6400000000000001,0.1142425537109375,2.6400000000000001,0.1516265869140625
2.6600000000000001,-0.03531646728515625,2.6600000000000001,-0.033233642578125,2.6600000000000001,1.1070938110351562,2.6600000000000001,1.1943359375,2.6600000000000001,0.30948638916015625,2.6600000000000001,-0.01245880126953125,2.6600000000000001,-0.033233642578125,2.6600000000000001,0.38010406494140625,2.6600000000000001,-0.0124664306640625,2.6600000000000001,0.06231689453125,2.6600000000000001,0.17240142822265625,2.6600000000000001,0.14124298095703125,2.6600000000000001,0.3468780517578125,2.6600000000000001,0.13916778564453125,2.6600000000000001,0.1370849609375
2.6800000000000002,-0.03531646728515625,2.6800000000000002,-0.03531646728515625,2.6800000000000002,1.1590194702148438,2.6800000000000002,1.1881027221679688,2.6800000000000002,0.30741119384765625,2.6800000000000002,-0.01453399658203125,2.6800000000000002,-0.033233642578125,2.6800000000000002,0.40087890625,2.6800000000000002,-0.0103912353515625,2.6800000000000002,0.130859375,2.6800000000000002,0.1869354248046875,2.6800000000000002,0.1495513916015625,2.6800000000000002,0.3094940185546875,2.6800000000000002,0.1516265869140625,2.6800000000000002,0.1516265869140625
2.7000000000000002,-0.033233642578125,2.7000000000000002,-0.031158447265625,2.7000000000000002,1.198486328125,2.7000000000000002,1.1797943115234375,2.7000000000000002,0.303253173828125,2.7000000000000002,-0.0186920166015625,2.7000000000000002,-0.033233642578125,2.7000000000000002,0.47357940673828125,2.7000000000000002,-0.0166168212890625,2.7000000000000002,0.2118682861328125,2.7000000000000002,0.20147705078125,2.7000000000000002,0.15578460693359375,2.7000000000000002,0.30741119384765625,2.7000000000000002,0.15993499755859375,2.7000000000000002,0.168243408203125
2.7200000000000002,-0.033233642578125,2.7200000000000002,-0.033233642578125,2.7200000000000002,1.2213363647460938,2.7200000000000002,1.1735610961914062,2.7200000000000002,0.27417755126953125,2.7200000000000002,-0.0166168212890625,2.7200000000000002,-0.031158447265625,2.7200000000000002,0.50681304931640625,2.7200000000000002,-0.02492523193359375,2.7200000000000002,0.2783355712890625,2.7200000000000002,0.22225189208984375,2.7200000000000002,0.1370849609375,2.7200000000000002,0.3136444091796875,2.7200000000000002,0.166168212890625,2.7200000000000002,0.18070220947265625
2.7400000000000002,-0.031158447265625,2.7400000000000002,-0.03531646728515625,2.7400000000000002,1.2151031494140625,2.7400000000000002,1.1922531127929688,2.7400000000000002,0.232635498046875,2.7400000000000002,-0.0166168212890625,2.7400000000000002,-0.04154205322265625,2.7400000000000002,0.49642181396484375,2.7400000000000002,-0.01869964599609375,2.7400000000000002,0.30948638916015625,2.7400000000000002,0.21186065673828125,2.7400000000000002,0.12670135498046875,2.7400000000000002,0.32611083984375,2.7400000000000002,0.15993499755859375,2.7400000000000002,0.20978546142578125
2.7599999999999998,-0.029083251953125,2.7599999999999998,-0.03739166259765625,2.7599999999999998,1.2213363647460938,2.7599999999999998,1.2047195434570312,2.7599999999999998,0.14746856689453125,2.7599999999999998,-0.02492523193359375,2.7599999999999998,-0.031158447265625,2.7599999999999998,0.46527099609375,2.7599999999999998,-0.0166168212890625,2.7599999999999998,0.32610321044921875,2.7599999999999998,0.19940185546875,2.7599999999999998,0.14124298095703125,2.7599999999999998,0.31987762451171875,2.7599999999999998,0.1516265869140625,2.7599999999999998,0.27417755126953125
2.7799999999999998,-0.02492523193359375,2.7799999999999998,-0.03531646728515625,2.7799999999999998,1.235870361328125,2.7799999999999998,1.2067947387695312,2.7799999999999998,0.0540008544921875,2.7799999999999998,-0.01453399658203125,2.7799999999999998,-0.035308837890625,2.7799999999999998,0.46942138671875,2.7799999999999998,-0.0166168212890625,2.7799999999999998,0.35311126708984375,2.7799999999999998,0.168243408203125,2.7799999999999998,0.170318603515625,2.7799999999999998,0.31987762451171875,2.7799999999999998,0.17032623291015625,2.7799999999999998,0.35933685302734375
2.7999999999999998,-0.03531646728515625,2.7999999999999998,-0.03739166259765625,2.7999999999999998,1.2483367919921875,2.7999999999999998,1.2109527587890625,2.7999999999999998,0.0228424072265625,2.7999999999999998,-0.01453399658203125,2.7999999999999998,-0.033233642578125,2.7999999999999998,0.51096343994140625,2.7999999999999998,-0.01869964599609375,2.7999999999999998,0.3821868896484375,2.7999999999999998,0.14124298095703125,2.7999999999999998,0.18901824951171875,2.7999999999999998,0.30118560791015625,2.7999999999999998,0.19316864013671875,2.7999999999999998,0.4195709228515625
2.8199999999999998,-0.027008056640625,2.8199999999999998,-0.031158447265625,2.8199999999999998,1.229644775390625,2.8199999999999998,1.2192611694335938,2.8199999999999998,0.05815887451171875,2.8199999999999998,-0.0207672119140625,2.8199999999999998,-0.03946685791015625,2.8199999999999998,0.55873870849609375,2.8199999999999998,-0.027008056640625,2.8199999999999998,0.40296173095703125,2.8199999999999998,0.1163177490234375,2.8199999999999998,0.19524383544921875,2.8199999999999998,0.27002716064453125,2.8199999999999998,0.2118682861328125,2.8199999999999998,0.42372894287109375
2.8399999999999999,-0.02492523193359375,2.8399999999999999,-0.03739166259765625,2.8399999999999999,1.2130279541015625,2.8399999999999999,1.227569580078125,2.8399999999999999,0.09346771240234375,2.8399999999999999,-0.0207672119140625,2.8399999999999999,-0.037384033203125,2.8399999999999999,0.60028076171875,2.8399999999999999,-0.0166168212890625,2.8399999999999999,0.42580413818359375,2.8399999999999999,0.10800933837890625,2.8399999999999999,0.19732666015625,2.8399999999999999,0.2471771240234375,2.8399999999999999,0.20978546142578125,2.8399999999999999,0.432037353515625
