Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N),Data Set 7:Time(s),Data Set 7:Force G(N),Data Set 8:Time(s),Data Set 8:Force G(N),Data Set 9:Time(s),Data Set 9:Force G(N),Data Set 10:Time(s),Data Set 10:Force G(N)
1.5800000000000001,0.31316375732421875,1.5800000000000001,-0.0207672119140625,1.5800000000000001,-0.0145416259765625,1.5800000000000001,-0.0103912353515625,1.5800000000000001,-0.02492523193359375,,,1.5800000000000001,0.0166168212890625,,,1.5800000000000001,-0.0166168212890625,1.5800000000000001,1.0634765625
1.6000000000000001,0.31939697265625,1.6000000000000001,-0.0207672119140625,1.6000000000000001,-0.00830841064453125,1.6000000000000001,-0.01869964599609375,1.6000000000000001,-0.0124664306640625,,,1.6000000000000001,0.0228424072265625,,,1.6000000000000001,-0.0145416259765625,1.6000000000000001,1.1195526123046875
1.6200000000000001,0.32354736328125,1.6200000000000001,-0.0145416259765625,1.6200000000000001,-0.00208282470703125,1.6200000000000001,-0.02285003662109375,1.6200000000000001,-0.0145416259765625,,,1.6200000000000001,0.02492523193359375,,,1.6200000000000001,-0.0103912353515625,1.6200000000000001,1.13201904296875
1.6399999999999999,0.32147216796875,1.6399999999999999,-0.0207672119140625,1.6399999999999999,-0.00208282470703125,1.6399999999999999,-0.0103912353515625,1.6399999999999999,-0.0124664306640625,,,1.6399999999999999,0.0186920166015625,,,1.6399999999999999,-0.0145416259765625,1.6399999999999999,1.1465606689453125
1.6599999999999999,0.32354736328125,1.6599999999999999,-0.02285003662109375,1.6599999999999999,-0.0103912353515625,1.6599999999999999,-0.0166168212890625,1.6599999999999999,-0.01869964599609375,,,1.6599999999999999,0.0166168212890625,,,1.6599999999999999,-0.0145416259765625,1.6599999999999999,1.1818695068359375
1.6799999999999999,0.32147216796875,1.6799999999999999,-0.0166168212890625,1.6799999999999999,-0.0145416259765625,1.6799999999999999,-0.01869964599609375,1.6799999999999999,-0.0124664306640625,,,1.6799999999999999,0.01453399658203125,,,1.6799999999999999,-0.0145416259765625,1.6799999999999999,1.2130279541015625
1.7,0.31316375732421875,1.7,-0.0207672119140625,1.7,-0.0124664306640625,1.7,-0.0166168212890625,1.7,-0.0124664306640625,,,1.7,0.01453399658203125,,,1.7,-0.0124664306640625,1.7,1.26287841796875
1.72,0.31316375732421875,1.72,-0.0186920166015625,1.72,-0.0166168212890625,1.72,-0.0166168212890625,1.72,-0.0166168212890625,,,1.72,0.0186920166015625,,,1.72,-0.0145416259765625,1.72,1.3376541137695312
1.74,0.31523895263671875,1.74,-0.0145416259765625,1.74,-0.0166168212890625,1.74,-0.02077484130859375,1.74,-0.01869964599609375,,,1.74,0.0166168212890625,,,1.74,-0.0103912353515625,1.74,1.3189544677734375
1.76,0.31108856201171875,1.76,-0.0186920166015625,1.76,-0.01869964599609375,1.76,-0.02285003662109375,1.76,-0.0166168212890625,,,1.76,0.01245880126953125,,,1.76,-0.0166168212890625,1.76,0.6480560302734375
1.78,0.32562255859375,1.78,-0.0166168212890625,1.78,-0.02492523193359375,1.78,-0.0145416259765625,1.78,-0.0124664306640625,,,1.78,0.01453399658203125,,,1.78,-0.0124664306640625,1.78,0.2534027099609375
,,1.8,-0.02285003662109375,1.8,-0.0166168212890625,1.8,-0.01869964599609375,1.8,-0.00830841064453125,,,1.8,0.0186920166015625,,,1.8,-0.00623321533203125,1.8,0.0893096923828125
,,1.8200000000000001,-0.0207672119140625,1.8200000000000001,-0.02077484130859375,1.8200000000000001,-0.02285003662109375,1.8200000000000001,-0.0103912353515625,,,1.8200000000000001,0.01245880126953125,,,1.8200000000000001,-0.0166168212890625,1.8200000000000001,0.035308837890625
,,1.8400000000000001,-0.0145416259765625,1.8400000000000001,-0.029083251953125,1.8400000000000001,-0.027008056640625,1.8400000000000001,-0.0145416259765625,,,1.8400000000000001,0.01453399658203125,,,1.8400000000000001,-0.0124664306640625,1.8400000000000001,0.01245880126953125
,,1.8600000000000001,-0.01245880126953125,1.8600000000000001,-0.02285003662109375,1.8600000000000001,-0.02285003662109375,1.8600000000000001,-0.0103912353515625,,,1.8600000000000001,0.01453399658203125,,,1.8600000000000001,-0.0103912353515625,1.8600000000000001,0.004150390625
,,1.8799999999999999,-0.0145416259765625,1.8799999999999999,-0.02077484130859375,1.8799999999999999,-0.02285003662109375,1.8799999999999999,-0.0166168212890625,,,1.8799999999999999,0.01245880126953125,,,1.8799999999999999,-0.00830841064453125,1.8799999999999999,-0.00830841064453125
,,1.8999999999999999,-0.0207672119140625,1.8999999999999999,-0.02285003662109375,1.8999999999999999,-0.0145416259765625,1.8999999999999999,-0.00415802001953125,,,1.8999999999999999,0.0207672119140625,,,1.8999999999999999,-0.0145416259765625,1.8999999999999999,0
,,1.9199999999999999,-0.0145416259765625,1.9199999999999999,-0.02077484130859375,1.9199999999999999,-0.01869964599609375,1.9199999999999999,-0.00830841064453125,,,1.9199999999999999,0.0166168212890625,,,1.9199999999999999,-0.01869964599609375,1.9199999999999999,-0.00830841064453125
,,1.9399999999999999,-0.0166168212890625,1.9399999999999999,-0.027008056640625,1.9399999999999999,-0.02077484130859375,1.9399999999999999,-0.01869964599609375,,,1.9399999999999999,0.0166168212890625,,,1.9399999999999999,-0.0103912353515625,1.9399999999999999,-0.00208282470703125
,,1.96,-0.0186920166015625,1.96,-0.02492523193359375,1.96,-0.02285003662109375,1.96,-0.0103912353515625,,,1.96,0.0166168212890625,,,1.96,-0.0124664306640625,1.96,0.0020751953125
,,1.98,-0.0145416259765625,1.98,-0.02077484130859375,1.98,-0.02492523193359375,1.98,-0.0103912353515625,,,1.98,0.0186920166015625,,,1.98,-0.0124664306640625,1.98,0
,,2,-0.0166168212890625,2,-0.033233642578125,2,-0.02492523193359375,2,-0.0124664306640625,,,2,0.01453399658203125,,,2,-0.0124664306640625,2,-0.00623321533203125
,,2.02,-0.01038360595703125,2.02,-0.01869964599609375,2.02,-0.02077484130859375,2.02,-0.0103912353515625,,,2.02,0.0207672119140625,,,2.02,-0.0166168212890625,2.02,-0.00415802001953125
,,2.04,-0.0145416259765625,2.04,-0.02077484130859375,2.04,-0.0166168212890625,2.04,-0.02077484130859375,,,2.04,0.0166168212890625,,,2.04,-0.0166168212890625,2.04,-0.00208282470703125
,,2.0600000000000001,-0.0186920166015625,2.0600000000000001,-0.02285003662109375,2.0600000000000001,-0.01869964599609375,2.0600000000000001,-0.0166168212890625,,,2.0600000000000001,0.0228424072265625,,,2.0600000000000001,-0.0124664306640625,2.0600000000000001,-0.00830841064453125
,,2.0800000000000001,-0.0186920166015625,2.0800000000000001,-0.027008056640625,2.0800000000000001,-0.02285003662109375,2.0800000000000001,-0.0145416259765625,,,2.0800000000000001,0.0186920166015625,,,2.0800000000000001,-0.0145416259765625,2.0800000000000001,-0.00208282470703125
,,,,2.1000000000000001,-0.02285003662109375,2.1000000000000001,-0.02077484130859375,2.1000000000000001,-0.0145416259765625,,,2.1000000000000001,0.0166168212890625,,,2.1000000000000001,-0.0124664306640625,2.1000000000000001,-0.00623321533203125
,,,,2.1200000000000001,-0.02285003662109375,2.1200000000000001,-0.0166168212890625,2.1200000000000001,-0.0145416259765625,,,2.1200000000000001,0.0166168212890625,,,2.1200000000000001,-0.0145416259765625,2.1200000000000001,0.004150390625
,,,,2.1400000000000001,-0.033233642578125,2.1400000000000001,-0.0166168212890625,2.1400000000000001,-0.0145416259765625,,,2.1400000000000001,0.01453399658203125,,,2.1400000000000001,-0.0124664306640625,2.1400000000000001,0
,,,,2.1600000000000001,-0.031158447265625,2.1600000000000001,-0.02285003662109375,2.1600000000000001,-0.0145416259765625,,,2.1600000000000001,0.01453399658203125,,,2.1600000000000001,-0.01869964599609375,2.1600000000000001,-0.00208282470703125
,,,,2.1800000000000002,-0.027008056640625,2.1800000000000002,-0.0166168212890625,2.1800000000000002,-0.0145416259765625,,,2.1800000000000002,0.0166168212890625,,,2.1800000000000002,-0.0103912353515625,2.1800000000000002,-0.00415802001953125
,,,,2.2000000000000002,-0.02492523193359375,2.2000000000000002,-0.0145416259765625,2.2000000000000002,-0.0166168212890625,,,2.2000000000000002,0.01453399658203125,,,2.2000000000000002,-0.0145416259765625,2.2000000000000002,-0.00208282470703125
,,,,2.2200000000000002,-0.029083251953125,2.2200000000000002,-0.02285003662109375,2.2200000000000002,-0.0103912353515625,,,2.2200000000000002,0.0207672119140625,,,2.2200000000000002,-0.00830841064453125,2.2200000000000002,-0.00415802001953125
,,,,2.2400000000000002,-0.02285003662109375,2.2400000000000002,-0.0145416259765625,2.2400000000000002,-0.0145416259765625,,,2.2400000000000002,0.01245880126953125,,,2.2400000000000002,-0.00623321533203125,2.2400000000000002,-0.00208282470703125
,,,,2.2599999999999998,-0.031158447265625,2.2599999999999998,-0.0166168212890625,2.2599999999999998,-0.0124664306640625,,,2.2599999999999998,0.01453399658203125,,,2.2599999999999998,-0.00830841064453125,2.2599999999999998,-0.00208282470703125
,,,,2.2799999999999998,-0.031158447265625,2.2799999999999998,-0.01869964599609375,2.2799999999999998,-0.0166168212890625,,,2.2799999999999998,0.0207672119140625,,,2.2799999999999998,-0.00830841064453125,2.2799999999999998,0.0062255859375
,,,,2.2999999999999998,-0.029083251953125,2.2999999999999998,-0.02285003662109375,2.2999999999999998,-0.0124664306640625,,,2.2999999999999998,0.01245880126953125,,,2.2999999999999998,-0.0145416259765625,2.2999999999999998,-0.00415802001953125
,,,,2.3199999999999998,-0.03531646728515625,2.3199999999999998,-0.01869964599609375,2.3199999999999998,-0.00830841064453125,,,2.3199999999999998,0.01453399658203125,,,2.3199999999999998,-0.0145416259765625,2.3199999999999998,0
,,,,2.3399999999999999,-0.031158447265625,2.3399999999999999,-0.02285003662109375,2.3399999999999999,-0.00623321533203125,,,2.3399999999999999,0.0166168212890625,,,2.3399999999999999,-0.0103912353515625,2.3399999999999999,-0.00415802001953125
,,,,2.3599999999999999,-0.027008056640625,2.3599999999999999,-0.0166168212890625,2.3599999999999999,-0.0145416259765625,,,2.3599999999999999,0.01453399658203125,,,2.3599999999999999,-0.0124664306640625,2.3599999999999999,-0.00415802001953125
,,,,2.3799999999999999,-0.031158447265625,2.3799999999999999,-0.027008056640625,2.3799999999999999,-0.0145416259765625,,,2.3799999999999999,0.0186920166015625,,,2.3799999999999999,-0.0166168212890625,2.3799999999999999,0
,,,,2.3999999999999999,-0.031158447265625,2.3999999999999999,-0.0166168212890625,2.3999999999999999,-0.0166168212890625,,,2.3999999999999999,0.01245880126953125,,,2.3999999999999999,-0.0145416259765625,2.3999999999999999,-0.00623321533203125
,,,,2.4199999999999999,-0.03531646728515625,2.4199999999999999,-0.01869964599609375,2.4199999999999999,-0.0103912353515625,,,2.4199999999999999,0.0186920166015625,,,2.4199999999999999,-0.0103912353515625,2.4199999999999999,0
,,,,2.4399999999999999,-0.027008056640625,2.4399999999999999,-0.027008056640625,2.4399999999999999,-0.0166168212890625,,,2.4399999999999999,0.01245880126953125,,,2.4399999999999999,-0.0103912353515625,2.4399999999999999,0.0020751953125
,,,,2.46,-0.033233642578125,2.46,-0.02492523193359375,2.46,-0.01869964599609375,,,2.46,0.0186920166015625,,,2.46,-0.00830841064453125,2.46,-0.00415802001953125
,,,,2.48,-0.02492523193359375,2.48,-0.01869964599609375,2.48,-0.0124664306640625,,,2.48,0.0186920166015625,,,2.48,-0.00830841064453125,2.48,-0.00830841064453125
,,,,2.5,-0.029083251953125,2.5,-0.02077484130859375,2.5,-0.02492523193359375,,,2.5,0.0207672119140625,,,2.5,-0.0124664306640625,2.5,0.0020751953125
,,,,2.52,-0.029083251953125,2.52,-0.01869964599609375,2.52,-0.02077484130859375,,,2.52,0.01245880126953125,,,2.52,-0.0124664306640625,2.52,0
,,,,2.54,-0.029083251953125,2.54,-0.029083251953125,2.54,-0.0166168212890625,,,2.54,0.0186920166015625,,,2.54,-0.0124664306640625,2.54,0
,,,,2.5600000000000001,-0.029083251953125,2.5600000000000001,-0.02285003662109375,2.5600000000000001,-0.0166168212890625,,,2.5600000000000001,0.0186920166015625,,,2.5600000000000001,-0.0103912353515625,2.5600000000000001,-0.00415802001953125
,,,,2.5800000000000001,-0.029083251953125,2.5800000000000001,-0.02285003662109375,2.5800000000000001,-0.0124664306640625,,,2.5800000000000001,0.01038360595703125,,,2.5800000000000001,-0.0145416259765625,2.5800000000000001,-0.00415802001953125
,,,,2.6000000000000001,-0.029083251953125,2.6000000000000001,-0.01869964599609375,2.6000000000000001,-0.00830841064453125,,,2.6000000000000001,0.0166168212890625,,,2.6000000000000001,-0.00415802001953125,2.6000000000000001,-0.02285003662109375
,,,,2.6200000000000001,-0.02285003662109375,2.6200000000000001,-0.0145416259765625,2.6200000000000001,-0.0103912353515625,,,2.6200000000000001,0.0166168212890625,,,2.6200000000000001,-0.00623321533203125,2.6200000000000001,-0.029083251953125
,,,,2.6400000000000001,-0.02492523193359375,2.6400000000000001,-0.02492523193359375,2.6400000000000001,-0.0124664306640625,,,2.6400000000000001,0.0166168212890625,,,2.6400000000000001,-0.0103912353515625,2.6400000000000001,-0.029083251953125
,,,,2.6600000000000001,-0.02077484130859375,2.6600000000000001,-0.02285003662109375,2.6600000000000001,-0.00830841064453125,,,2.6600000000000001,0.01038360595703125,,,2.6600000000000001,-0.0145416259765625,2.6600000000000001,-0.02285003662109375
,,,,2.6800000000000002,-0.02077484130859375,2.6800000000000002,-0.02285003662109375,2.6800000000000002,-0.00830841064453125,,,2.6800000000000002,0.01245880126953125,,,2.6800000000000002,-0.0103912353515625,2.6800000000000002,-0.027008056640625
,,,,2.7000000000000002,-0.029083251953125,2.7000000000000002,-0.02492523193359375,2.7000000000000002,-0.00623321533203125,,,2.7000000000000002,0.0207672119140625,,,2.7000000000000002,-0.0103912353515625,2.7000000000000002,-0.01869964599609375
,,,,2.7200000000000002,-0.02285003662109375,2.7200000000000002,-0.01869964599609375,2.7200000000000002,-0.00623321533203125,,,2.7200000000000002,0.01453399658203125,,,2.7200000000000002,-0.0124664306640625,2.7200000000000002,-0.02077484130859375
