Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N)
,,3.1800000000000002,0.004150390625,3.1800000000000002,-0.00415802001953125,3.1800000000000002,-0.0124664306640625,3.1800000000000002,-0.03739166259765625,3.1800000000000002,0.15993499755859375
,,3.2000000000000002,0,3.2000000000000002,-0.00623321533203125,3.2000000000000002,-0.00830841064453125,3.2000000000000002,-0.04154205322265625,3.2000000000000002,0.15370941162109375
,,3.2200000000000002,-0.00208282470703125,3.2200000000000002,-0.00830841064453125,3.2200000000000002,-0.00623321533203125,3.2200000000000002,-0.04154205322265625,3.2200000000000002,0.15370941162109375
,,3.2400000000000002,-0.00623321533203125,3.2400000000000002,-0.00623321533203125,3.2400000000000002,-0.00623321533203125,3.2400000000000002,-0.033233642578125,3.2400000000000002,0.162017822265625
,,3.2599999999999998,0,3.2599999999999998,-0.0124664306640625,3.2599999999999998,-0.01038360595703125,3.2599999999999998,-0.03531646728515625,3.2599999999999998,0.17655181884765625
,,3.2799999999999998,0,3.2799999999999998,-0.00623321533203125,3.2799999999999998,-0.00623321533203125,3.2799999999999998,-0.03739166259765625,3.2799999999999998,0.19732666015625
,,3.2999999999999998,-0.00623321533203125,,,3.2999999999999998,-0.0186920166015625,3.2999999999999998,-0.03946685791015625,3.2999999999999998,0.22640228271484375
,,3.3199999999999998,-0.00415802001953125,,,3.3199999999999998,-0.0124664306640625,3.3199999999999998,-0.04154205322265625,3.3199999999999998,0.25963592529296875
,,3.3399999999999999,-0.0145416259765625,,,3.3399999999999999,-0.0124664306640625,3.3399999999999999,-0.03946685791015625,3.3399999999999999,0.2845611572265625
,,3.3599999999999999,-0.00830841064453125,,,3.3599999999999999,-0.00623321533203125,3.3599999999999999,-0.031158447265625,3.3599999999999999,0.301177978515625
,,3.3799999999999999,0,,,3.3799999999999999,-0.01038360595703125,3.3799999999999999,-0.03531646728515625,3.3799999999999999,0.2824859619140625
,,3.3999999999999999,-0.00208282470703125,,,3.3999999999999999,-0.00830841064453125,3.3999999999999999,-0.04154205322265625,3.3999999999999999,0.27210235595703125
,,3.4199999999999999,-0.00208282470703125,,,3.4199999999999999,-0.00830841064453125,3.4199999999999999,-0.033233642578125,3.4199999999999999,0.27625274658203125
,,3.4399999999999999,0.0020751953125,,,3.4399999999999999,-0.0020751953125,3.4399999999999999,-0.03946685791015625,3.4399999999999999,0.28871917724609375
,,3.46,-0.00415802001953125,,,3.46,-0.00415802001953125,3.46,-0.03946685791015625,3.46,0.32195281982421875
,,3.48,-0.00208282470703125,,,3.48,-0.0145416259765625,3.48,-0.03739166259765625,3.48,0.36972808837890625
,,3.5,0.0062255859375,,,3.5,0,3.5,-0.0436248779296875,3.5,0.3988037109375
,,3.52,-0.00208282470703125,,,3.52,-0.00830841064453125,3.52,-0.04154205322265625,3.52,0.434112548828125
,,3.54,0,,,3.54,-0.00830841064453125,3.54,-0.031158447265625,3.54,0.46942901611328125
,,3.5600000000000001,-0.00415802001953125,,,3.5600000000000001,-0.0020751953125,3.5600000000000001,-0.04154205322265625,3.5600000000000001,0.494354248046875
,,3.5800000000000001,-0.00208282470703125,,,3.5800000000000001,-0.0124664306640625,3.5800000000000001,-0.03739166259765625,3.5800000000000001,0.53589630126953125
,,3.6000000000000001,-0.00415802001953125,,,3.6000000000000001,-0.00623321533203125,3.6000000000000001,-0.03531646728515625,3.6000000000000001,0.562896728515625
,,3.6200000000000001,-0.00415802001953125,,,3.6200000000000001,-0.01038360595703125,3.6200000000000001,-0.04154205322265625,3.6200000000000001,0.57328033447265625
,,3.6400000000000001,0,,,3.6400000000000001,-0.0186920166015625,3.6400000000000001,-0.03531646728515625,3.6400000000000001,0.5836639404296875
,,3.6600000000000001,-0.0103912353515625,,,3.6600000000000001,-0.0124664306640625,3.6600000000000001,-0.03946685791015625,3.6600000000000001,0.59405517578125
,,3.6800000000000002,-0.00208282470703125,,,3.6800000000000002,-0.0124664306640625,3.6800000000000002,-0.0457000732421875,3.6800000000000002,0.6168975830078125
,,3.7000000000000002,-0.00415802001953125,,,3.7000000000000002,-0.01038360595703125,3.7000000000000002,-0.0436248779296875,3.7000000000000002,0.6459808349609375
,,3.7200000000000002,0.0020751953125,,,3.7200000000000002,-0.0166168212890625,3.7200000000000002,-0.0436248779296875,3.7200000000000002,0.65843963623046875
,,3.7400000000000002,-0.00415802001953125,,,3.7400000000000002,-0.00830841064453125,3.7400000000000002,-0.0436248779296875,3.7400000000000002,0.67505645751953125
,,3.7599999999999998,-0.00415802001953125,,,3.7599999999999998,-0.00415802001953125,3.7599999999999998,-0.03946685791015625,3.7599999999999998,0.6812896728515625
,,3.7799999999999998,-0.0103912353515625,,,3.7799999999999998,-0.0124664306640625,3.7799999999999998,-0.0436248779296875,3.7799999999999998,0.70621490478515625
,,3.7999999999999998,-0.00623321533203125,,,3.7999999999999998,-0.01038360595703125,3.7999999999999998,-0.03946685791015625,3.7999999999999998,0.72698974609375
,,3.8199999999999998,-0.00623321533203125,,,3.8199999999999998,-0.00623321533203125,3.8199999999999998,-0.04154205322265625,3.8199999999999998,0.73114013671875
,,3.8399999999999999,-0.00208282470703125,,,3.8399999999999999,-0.0124664306640625,3.8399999999999999,-0.03946685791015625,3.8399999999999999,0.71868133544921875
,,3.8599999999999999,-0.00830841064453125,,,3.8599999999999999,-0.0145416259765625,3.8599999999999999,-0.0436248779296875,3.8599999999999999,0.7103729248046875
,,3.8799999999999999,-0.0103912353515625,,,3.8799999999999999,-0.00830841064453125,3.8799999999999999,-0.0436248779296875,3.8799999999999999,0.72906494140625
,,3.8999999999999999,0.0020751953125,,,3.8999999999999999,-0.00830841064453125,3.8999999999999999,-0.03946685791015625,3.8999999999999999,0.75191497802734375
,,3.9199999999999999,-0.00623321533203125,,,3.9199999999999999,-0.0124664306640625,3.9199999999999999,-0.033233642578125,3.9199999999999999,0.75814056396484375
,,3.9399999999999999,-0.00623321533203125,,,3.9399999999999999,-0.0124664306640625,3.9399999999999999,-0.03531646728515625,3.9399999999999999,0.760223388671875
,,3.96,-0.00208282470703125,,,3.96,-0.01038360595703125,3.96,-0.0436248779296875,3.96,0.7830657958984375
,,3.98,-0.00623321533203125,,,3.98,-0.00415802001953125,3.98,-0.04154205322265625,3.98,0.8121490478515625
,,4,-0.0124664306640625,,,4,-0.0020751953125,4,-0.0436248779296875,4,0.828765869140625
,,4.0199999999999996,-0.0103912353515625,,,4.0199999999999996,-0.00830841064453125,4.0199999999999996,-0.0477752685546875,4.0199999999999996,0.8453826904296875
,,4.04,-0.0103912353515625,,,4.04,-0.0020751953125,4.04,-0.0477752685546875,4.04,0.85369110107421875
,,4.0599999999999996,-0.00830841064453125,,,4.0599999999999996,-0.0020751953125,4.0599999999999996,-0.03946685791015625,4.0599999999999996,0.87445831298828125
,,4.0800000000000001,-0.00415802001953125,,,4.0800000000000001,-0.01038360595703125,4.0800000000000001,-0.03531646728515625,4.0800000000000001,0.897308349609375
,,4.0999999999999996,-0.00623321533203125,,,4.0999999999999996,-0.01038360595703125,4.0999999999999996,-0.03739166259765625,4.0999999999999996,0.9118499755859375
,,4.1200000000000001,-0.00623321533203125,,,4.1200000000000001,-0.01038360595703125,4.1200000000000001,-0.03739166259765625,4.1200000000000001,0.93885040283203125
,,4.1399999999999997,-0.00830841064453125,,,4.1399999999999997,-0.0124664306640625,4.1399999999999997,-0.03946685791015625,4.1399999999999997,0.96793365478515625
,,4.1600000000000001,-0.0103912353515625,,,4.1600000000000001,-0.01038360595703125,4.1600000000000001,-0.0457000732421875,4.1600000000000001,0.98455047607421875
,,4.1799999999999997,-0.00830841064453125,,,4.1799999999999997,-0.0124664306640625,4.1799999999999997,-0.04154205322265625,4.1799999999999997,0.99493408203125
,,4.2000000000000002,-0.00830841064453125,,,4.2000000000000002,-0.00830841064453125,4.2000000000000002,-0.0477752685546875,4.2000000000000002,0.97415924072265625
,,4.2199999999999998,-0.00415802001953125,,,4.2199999999999998,-0.00830841064453125,4.2199999999999998,-0.0436248779296875,4.2199999999999998,0.9824676513671875
,,4.2400000000000002,-0.01869964599609375,,,4.2400000000000002,-0.0124664306640625,4.2400000000000002,-0.03739166259765625,4.2400000000000002,1.0032424926757812
,,4.2599999999999998,-0.00415802001953125,,,4.2599999999999998,-0.0124664306640625,4.2599999999999998,-0.0436248779296875,4.2599999999999998,1.0032424926757812
,,4.2800000000000002,-0.00623321533203125,,,4.2800000000000002,-0.01038360595703125,4.2800000000000002,-0.04154205322265625,4.2800000000000002,0.98455047607421875
,,4.2999999999999998,-0.0124664306640625,,,4.2999999999999998,-0.01038360595703125,4.2999999999999998,-0.0477752685546875,4.2999999999999998,0.98662567138671875
,,4.3200000000000003,-0.00830841064453125,,,4.3200000000000003,-0.0145416259765625,4.3200000000000003,-0.04154205322265625,4.3200000000000003,0.9803924560546875
,,4.3399999999999999,-0.0124664306640625,,,4.3399999999999999,-0.0145416259765625,4.3399999999999999,-0.04154205322265625,4.3399999999999999,0.95131683349609375
,,4.3600000000000003,-0.00623321533203125,,,4.3600000000000003,-0.0166168212890625,4.3600000000000003,-0.03531646728515625,4.3600000000000003,0.8786163330078125
,,4.3799999999999999,-0.0124664306640625,,,4.3799999999999999,-0.00830841064453125,4.3799999999999999,-0.04154205322265625,4.3799999999999999,0.8121490478515625
,,4.4000000000000004,-0.0145416259765625,,,4.4000000000000004,-0.00415802001953125,4.4000000000000004,-0.03739166259765625,4.4000000000000004,0.7436065673828125
,,4.4199999999999999,-0.00623321533203125,,,4.4199999999999999,-0.00830841064453125,4.4199999999999999,-0.0436248779296875,4.4199999999999999,0.6646728515625
