,S1_Pre,S1_T1,S1_T2,S1_T3,S1_T4,S1_T5,S1_T5_2,S2_Pre,S2_T1,S2_T2,S2_T3,S2_T4,S2_T5,S3_Pre,S3_T1,S3_T2,S3_T3,S3_T4,S3_T5,S4_Pre,S4_T1_V2,S4_T2,S4_T3,S4_T4,S4_T5,Time
210,0.0893,0.486,0.00208,0.0914,0.665,-0.0478,0.974,-0.0145,-0.0353,1.35,1.3,-0.027,1.29,,-0.0166,1.35,0.987,-0.0125,-0.00415,-0.0415,0.00623,0.00831,0.904,1.38,0.00831,4.2
211,0.0789,0.492,0.00415,0.081,0.683,-0.0436,0.982,-0.0145,-0.0249,1.41,1.31,-0.027,1.33,,-0.0166,1.41,1.06,-0.0166,-0.0145,-0.0395,0.00831,0.00831,0.912,1.47,0.00208,4.22
212,0.0706,0.492,0.00208,0.0852,0.71,-0.0374,1.0,-0.0208,-0.0312,1.41,1.31,-0.027,1.33,,-0.0187,1.41,1.07,-0.0208,-0.0166,-0.0353,0.00623,0.00623,0.939,1.53,0.00416,4.24
213,0.0769,0.478,0.0104,0.108,0.748,-0.0436,1.0,-0.0187,-0.0312,1.37,1.34,-0.0249,1.32,,-0.0208,1.37,1.1,-0.0104,-0.0125,-0.0332,0.00831,0.0,0.976,0.781,0.00623,4.26
214,0.0914,0.457,0.00831,0.145,0.789,-0.0415,0.985,-0.0208,-0.0291,1.3,1.39,-0.0291,1.3,,-0.0187,1.3,1.14,-0.00831,-0.0125,-0.0332,0.0,0.00831,1.04,0.307,0.0104,4.28
215,0.0872,0.413,0.00623,0.168,0.833,-0.0478,0.987,-0.00831,-0.0332,1.2,1.43,-0.0312,1.33,,-0.0249,1.2,1.22,-0.0125,-0.0104,-0.0395,0.0,0.0145,1.09,0.112,0.0145,4.3
216,0.0831,0.376,0.00208,0.201,0.862,-0.0415,0.98,-0.00623,-0.0291,1.1,1.46,-0.0291,1.41,,-0.0208,1.1,1.29,-0.0125,-0.00623,-0.0353,0.0104,0.00623,1.14,0.0478,0.00831,4.32
217,0.0893,0.339,5.55e-17,0.241,0.881,-0.0415,0.951,-0.0125,-0.027,1.0,1.48,-0.0249,1.52,,-0.0228,1.0,1.35,-0.0166,-0.00623,-0.0395,0.00623,0.00623,1.18,0.027,0.00208,4.34
218,0.127,0.291,0.00623,0.301,0.899,-0.0353,0.879,-0.0166,-0.0353,0.968,1.5,-0.0312,1.62,,-0.0228,0.968,1.4,-0.0125,-0.0125,-0.0436,0.00831,0.00208,1.21,0.0125,0.00208,4.36
219,0.181,0.272,0.00208,0.372,0.926,-0.0415,0.812,-0.0166,-0.0249,0.916,1.52,-0.0312,1.72,,-0.0249,0.916,1.45,-0.0166,-0.00831,-0.0353,0.00623,0.00623,1.23,0.00623,0.00623,4.38
220,0.231,0.253,0.00415,0.442,0.931,-0.0374,0.744,-0.0187,-0.0291,0.837,1.55,-0.0312,1.85,,-0.0166,0.837,1.48,-0.0187,-0.00623,-0.0353,0.00623,0.0104,1.25,0.00831,,4.4
221,0.276,0.295,0.00415,0.482,0.96,-0.0436,0.665,-0.0166,-0.0291,0.729,1.56,-0.027,1.98,,-0.0187,0.729,1.38,-0.0125,-0.00831,-0.0353,0.00623,0.0104,1.26,0.00831,,4.42
222,0.307,0.312,5.55e-17,0.515,0.962,-0.0436,0.573,-0.0145,-0.027,0.631,1.54,-0.027,1.6,,-0.0208,0.631,0.644,-0.00831,-0.0145,-0.0332,0.00208,0.0145,1.29,0.00831,,4.44
223,0.322,0.32,0.00831,0.538,0.985,-0.0395,0.49,-0.0125,-0.0312,0.598,1.51,-0.0291,0.679,,-0.027,0.598,0.241,-0.0125,-0.0104,-0.0353,0.00416,0.00831,1.33,0.00416,,4.46
224,0.339,0.314,5.55e-17,0.559,1.01,-0.0374,0.417,-0.0145,-0.0332,0.629,1.39,-0.0312,0.245,,-0.0228,0.629,0.0872,-0.00415,-0.0104,-0.0436,0.00623,0.00623,1.36,0.00623,,4.48
225,0.366,0.305,0.00208,0.573,1.05,-0.0374,0.366,-0.0187,-0.0332,0.685,1.22,-0.0229,0.0789,,-0.0166,0.685,0.0312,0.00416,-0.00831,-0.0478,0.00208,0.0145,1.4,0.00623,,4.5
226,0.395,0.276,0.00415,0.592,0.922,-0.0436,0.291,-0.0166,-0.0291,0.806,1.06,-0.0229,0.0187,,-0.0187,0.806,0.00415,-0.00415,-0.0104,-0.0457,0.00416,0.00415,1.44,-0.00208,,4.52
227,0.434,0.247,0.00831,0.602,0.403,-0.0395,0.214,-0.0187,-0.0332,0.964,0.972,-0.027,0.00208,,-0.0187,0.964,-0.00416,-0.00208,-0.0104,-0.0457,0.00416,0.00623,1.49,0.00208,,4.54
228,0.472,0.212,0.00415,0.617,0.141,-0.0395,0.172,-0.0145,-0.0353,1.12,0.964,-0.0249,-0.0187,,-0.0249,1.12,-0.00208,-0.00415,-0.00415,-0.0353,0.00208,0.00623,1.52,0.00208,,4.56
229,0.492,0.141,0.00415,0.617,0.0353,-0.0415,0.158,-0.0187,-0.0374,1.17,1.02,-0.027,-0.0166,,-0.0208,1.17,-0.00623,-0.00831,-0.00208,-0.0395,-0.00415,0.0104,1.57,-0.00208,,4.58
230,0.507,0.0831,0.00208,0.611,0.00623,-0.0436,0.137,-0.0125,-0.0395,1.18,1.09,-0.027,-0.0187,,-0.0187,1.18,-0.0166,-0.00415,0.0,-0.0436,0.00623,0.0104,1.63,0.00208,,4.6
231,0.542,0.0415,0.00415,0.594,-0.0104,-0.0415,0.127,-0.0125,-0.0291,1.17,1.18,-0.0229,-0.0187,,-0.0187,1.17,-0.0104,-0.00415,-0.00415,-0.0374,0.00416,0.00415,1.69,0.00208,,4.62
232,0.596,0.0104,0.00415,0.561,-0.0187,-0.0415,0.15,-0.0166,-0.0312,1.11,1.27,-0.0291,-0.0249,,-0.0228,1.11,-0.0125,-0.00415,-0.00623,-0.0415,0.00623,0.00623,1.75,0.0,,4.64
233,0.669,-0.0104,0.00415,0.509,-0.027,-0.0374,0.16,-0.0104,-0.0353,1.06,1.37,-0.0249,-0.0125,,-0.0208,1.06,-0.0125,0.0104,-0.0104,-0.0374,0.0104,-0.00416,1.14,0.00208,,4.66
234,0.735,-0.0166,0.00415,0.463,-0.0249,-0.0415,0.141,-0.0145,-0.0312,0.712,1.44,-0.0312,-0.0187,,-0.0208,0.712,-0.0145,0.00208,-0.00208,-0.0353,0.00416,-0.00416,0.457,0.0104,,4.68
235,0.779,-0.0249,0.00208,0.432,-0.0312,-0.0374,0.104,-0.0125,-0.0332,0.577,1.45,-0.0291,-0.0166,,-0.0187,0.577,-0.0104,0.00831,-0.00415,-0.0332,0.0145,-0.00208,0.152,0.0,,4.7
236,0.756,-0.027,0.00415,0.411,-0.0312,-0.0374,0.11,-0.0166,-0.027,0.625,1.44,-0.0249,-0.0166,,-0.0228,0.625,-0.0104,0.00208,-0.00415,-0.0436,0.00831,0.00208,0.0478,-0.00208,,4.72
237,0.75,-0.0249,0.00831,0.405,-0.0374,-0.0353,0.154,-0.0187,-0.0291,0.679,1.45,-0.0249,-0.0187,,-0.0125,0.679,-0.0187,-0.00208,-0.00623,-0.0353,0.00416,0.00623,-0.00208,0.0,,4.74
238,0.783,-0.0353,0.00415,0.434,-0.0395,-0.0374,0.195,-0.0229,-0.0374,0.727,1.51,-0.0229,-0.0229,,-0.0145,0.727,-0.0145,0.00208,0.0,-0.0374,-0.00208,0.00831,-0.00623,0.00623,,4.76
239,0.831,-0.0291,0.00623,0.48,-0.0374,-0.0353,0.214,-0.0166,-0.0312,0.754,1.6,-0.0249,-0.0166,,-0.0145,0.754,-0.00831,0.00623,-0.00208,-0.0395,0.00831,0.0125,-0.0104,0.00416,,4.78
240,0.877,-0.027,0.00208,0.49,-0.0291,-0.0436,0.253,-0.0145,-0.027,0.735,1.66,-0.0229,-0.0208,,-0.0208,0.735,-0.00831,0.0,0.00208,-0.0436,0.00831,,-0.0166,0.0,,4.8
241,0.908,-0.027,0.00208,0.451,-0.0312,-0.0374,0.301,-0.0145,-0.0353,0.658,1.72,-0.027,-0.0208,,-0.0166,0.658,-0.0125,0.00416,0.00623,-0.0353,0.00416,,-0.0208,0.00831,,4.82
242,0.92,-0.027,5.55e-17,0.436,-0.0291,-0.0415,0.345,-0.0145,-0.0312,0.602,1.76,-0.0229,-0.0145,,-0.0187,0.602,-0.0125,0.00623,0.0,-0.0478,0.00208,,-0.0228,0.00623,,4.84
243,0.866,-0.0249,0.00623,0.457,-0.027,-0.0415,0.37,-0.00831,-0.0332,0.617,1.78,-0.027,-0.0145,,-0.0145,0.617,-0.0187,0.00623,-0.00415,-0.0395,0.00416,,-0.0208,0.00623,,4.86
244,0.81,-0.0332,0.00415,0.519,-0.0249,-0.0332,0.384,-0.0125,-0.0374,0.719,1.78,-0.0229,-0.0166,,-0.0145,0.719,-0.0104,0.00623,-0.00208,-0.0332,0.00208,,-0.0228,0.00208,,4.88
245,0.733,-0.0291,0.00415,0.565,-0.0228,-0.0395,0.39,-0.0104,-0.027,0.845,1.79,-0.0249,-0.0125,,-0.0125,0.845,-0.0145,0.00416,-0.00415,-0.027,0.00831,,-0.0208,0.0,,4.9
246,0.631,-0.027,5.55e-17,0.607,-0.0312,-0.0436,0.403,-0.0125,-0.0332,0.904,1.81,-0.027,-0.0145,,-0.0125,0.904,-0.0145,0.00208,-0.00415,-0.027,0.00831,,-0.027,0.00208,,4.92
247,0.592,-0.0249,5.55e-17,0.656,-0.027,-0.0332,0.411,-0.0145,-0.0332,0.914,1.86,-0.0249,-0.0208,,-0.00831,0.914,-0.0104,0.00416,-0.00415,-0.027,-0.00415,,-0.0249,0.00623,,4.94
248,0.594,-0.0291,-0.00416,0.706,-0.0332,-0.0436,0.401,-0.0125,-0.0332,0.895,1.59,-0.0249,-0.0104,,-0.0104,0.895,-0.0104,0.00416,-0.00623,-0.0208,0.0,,-0.0208,0.00623,,4.96
249,0.617,-0.0312,0.00208,0.752,-0.0249,-0.0332,0.384,-0.0145,-0.0249,0.879,0.683,-0.0229,-0.0145,,-0.00208,0.879,-0.00623,0.00208,-0.00415,-0.0208,0.0104,,-0.0249,-0.00415,,4.98
250,0.648,-0.027,0.00415,0.791,-0.0291,-0.0415,0.361,-0.0166,-0.0332,0.897,0.237,-0.0249,-0.0145,,0.0,0.897,-0.0145,-0.00208,-0.00831,-0.0166,0.00831,,-0.0228,-0.00208,,5.0
251,0.681,-0.027,0.00208,0.818,-0.0249,-0.0415,0.347,-0.0125,-0.027,0.937,0.0582,-0.0208,-0.0104,,-0.0104,0.937,-0.00623,0.00623,0.00208,-0.0187,,,,0.00831,,5.02
252,0.708,-0.0312,-0.00208,0.835,-0.0291,-0.0374,0.374,-0.0187,-0.0291,0.958,-0.00623,-0.0249,-0.00208,,-0.0125,0.958,-0.00831,0.00831,0.00831,-0.0249,,,,0.0,,5.04
253,0.729,-0.0291,5.55e-17,0.831,-0.0249,-0.0436,0.39,-0.0125,-0.0312,0.928,-0.0291,-0.0312,-0.0166,,-0.00415,0.928,-0.00416,0.0104,-0.00831,-0.027,,,,0.00416,,5.06
254,0.725,-0.0208,0.00623,0.823,-0.027,-0.0395,0.401,-0.00416,-0.0312,0.864,-0.0332,-0.0249,-0.00831,,-0.0125,0.864,-0.00208,0.00416,0.0,-0.0291,,,,0.0125,,5.08
255,0.723,-0.0187,5.55e-17,0.812,-0.0166,-0.0374,0.399,-0.0125,-0.0332,0.874,-0.0436,-0.027,0.00208,,-0.00415,0.874,0.00208,0.0,0.00208,-0.0353,,,,0.0125,,5.1
256,0.723,-0.0291,0.00831,0.816,-0.0125,-0.0374,0.401,-0.0125,-0.0332,0.889,-0.0415,-0.0229,0.0,,-0.00208,0.889,0.0,-0.00208,-0.00208,-0.027,,,,0.00623,,5.12
257,0.727,-0.0249,0.00208,0.82,-0.00623,-0.0436,0.411,-0.0125,-0.0353,0.415,-0.0395,-0.027,-0.00623,,0.0,0.415,-0.00208,-0.00415,-0.00208,-0.0374,,,,0.00623,,5.14
258,0.723,-0.0332,0.00208,0.837,-0.0208,-0.0436,0.413,-0.0145,-0.0374,0.278,-0.0415,-0.0229,-0.00416,,-0.0104,0.278,0.00208,0.0,-0.00415,-0.0332,,,,0.00416,,5.16
259,0.727,-0.027,5.55e-17,0.864,-0.0166,-0.0478,0.407,-0.0145,-0.0291,0.318,-0.0415,-0.0291,0.00208,,-0.0104,0.318,0.0,0.00416,0.00623,-0.0374,,,,0.00208,,5.18
260,0.727,-0.027,0.00208,0.895,-0.0249,-0.0395,0.388,-0.0104,-0.0312,0.38,-0.0395,-0.0249,0.00623,,-0.00623,0.38,-0.00208,0.00208,0.00623,-0.0395,,,,0.00416,,5.2
261,0.704,-0.0353,0.00623,0.918,-0.027,-0.0436,0.37,-0.0104,-0.0332,0.334,-0.0457,-0.0291,0.0,,-0.00831,0.334,-0.00208,0.0,0.0,-0.0353,,,,0.0166,,5.22
262,0.656,-0.0229,0.00415,0.937,-0.0312,-0.0478,0.332,-0.0145,-0.0312,0.208,-0.0415,-0.027,0.0,,-0.0104,0.208,0.0,0.00416,0.0,-0.0374,,,,0.0104,,5.24
263,0.607,-0.0249,0.00415,0.962,-0.027,-0.0415,0.314,-0.0125,-0.0291,0.112,-0.0395,-0.0291,-0.00416,,-0.00831,0.112,-0.00208,0.0125,0.00208,-0.0415,,,,0.00416,,5.26
264,0.586,-0.027,0.00208,0.978,-0.027,-0.0436,0.247,-0.0125,-0.0353,0.15,-0.0353,-0.0312,0.00415,,-0.0125,0.15,0.0,0.00416,0.0,-0.0374,,,,0.00623,,5.28
265,0.6,-0.0312,0.0125,0.968,-0.0249,-0.0415,0.181,-0.00831,-0.0353,0.301,-0.0374,-0.0229,0.0,,-0.0187,0.301,-0.0145,0.00623,-0.00415,,,,,0.00831,,5.3
266,0.638,-0.0291,0.00623,0.949,-0.0249,-0.0395,0.114,-0.0187,-0.0249,0.523,-0.0415,-0.0291,0.0,,-0.0104,0.523,-0.00831,-0.00208,0.00208,,,,,0.0145,,5.32
267,0.715,-0.0291,0.00415,0.955,-0.0187,-0.0436,0.0623,-0.0166,-0.0332,0.731,-0.0374,-0.0249,-0.00623,,-0.00831,0.731,0.00208,-0.00208,-0.00208,,,,,0.0104,,5.34
268,0.808,-0.0291,0.00831,0.987,-0.0187,-0.0374,0.027,-0.0145,-0.0312,0.922,-0.0353,-0.0312,0.00208,,-0.0125,0.922,0.00623,0.00208,0.00623,,,,,0.0104,,5.36
269,0.879,-0.027,0.00208,1.01,-0.027,-0.0374,0.0,-0.00831,-0.0374,1.11,-0.0374,-0.0291,0.00208,,-0.0104,1.11,0.00208,-0.00208,0.00416,,,,,0.00623,,5.38
270,0.928,-0.027,0.00208,1.01,-0.0291,-0.0395,-0.0208,-0.0125,,1.24,-0.0374,,0.0,,-0.0145,1.24,0.00415,-0.00415,-0.00208,,,,,0.0104,,5.4
271,0.968,-0.027,5.55e-17,1.01,-0.027,-0.0436,-0.0145,-0.0145,,1.4,-0.0353,,0.0,,-0.00623,1.4,0.0104,-0.00208,0.00416,,,,,0.00208,,5.42
272,0.993,-0.027,-0.00623,1.02,-0.027,-0.0374,-0.0229,-0.0145,,1.6,-0.0415,,0.0,,-0.00623,1.6,-0.00208,0.00208,0.0,,,,,0.00208,,5.44
273,1.0,-0.0332,-0.00208,1.02,-0.0291,-0.0436,-0.0145,-0.0125,,1.82,-0.0353,,-0.00208,,-0.00623,1.82,0.00415,0.00208,0.00208,,,,,0.00831,,5.46
274,0.955,-0.027,-0.00416,1.04,-0.0312,-0.0332,-0.0166,-0.0104,,1.25,-0.0395,,-0.00416,,0.0,1.25,0.0,0.0,0.00831,,,,,0.00831,,5.48
275,0.843,-0.0208,0.00208,1.09,-0.027,-0.0395,-0.0208,-0.0145,,0.476,-0.0395,,-0.00831,,-0.00415,0.476,-0.00208,0.0,0.0,,,,,0.00416,,5.5
276,0.729,-0.0291,0.00623,1.15,-0.0312,-0.0395,-0.027,-0.0125,,0.137,-0.0353,,0.0,,-0.0104,0.137,0.00208,-0.00415,-0.00415,,,,,0.00208,,5.52
277,0.675,-0.0249,0.00831,1.19,-0.0291,-0.0353,-0.0229,-0.0125,,0.0187,-0.0353,,-0.00416,,-0.00415,0.0187,0.00208,0.0,0.0,,,,,0.00831,,5.54
278,0.737,-0.0291,0.00623,1.21,-0.0291,-0.0415,-0.0145,-0.0145,,-0.0249,-0.0312,,-0.00208,,-0.0145,-0.0249,0.00623,0.00623,0.0,,,,,0.00623,,5.56
279,0.885,-0.0291,0.00831,1.22,-0.0208,-0.0395,-0.0249,-0.0125,,-0.0478,-0.0395,,-0.00623,,-0.00415,-0.0478,0.00623,0.00208,-0.00208,,,,,0.0104,,5.58
280,1.03,-0.0249,0.00415,1.21,-0.0291,,-0.0249,-0.0229,,-0.0499,-0.027,,-0.00208,,-0.00623,-0.0499,0.00831,0.0,,,,,,0.00416,,5.6
281,0.939,-0.027,0.00208,1.21,-0.027,,-0.0208,-0.0145,,-0.0561,-0.0249,,0.0,,-0.00415,-0.0561,0.00208,-0.00415,,,,,,0.0104,,5.62
282,0.411,-0.027,0.0104,1.18,-0.0208,,-0.0166,-0.0104,,-0.0582,-0.0291,,0.00208,,-0.00415,-0.0582,0.00415,0.00416,,,,,,0.00831,,5.64
283,0.147,-0.0291,5.55e-17,1.17,-0.0187,,-0.0249,-0.00416,,-0.0499,-0.0332,,0.0,,-0.00831,-0.0499,0.00623,0.00208,,,,,,0.00831,,5.66
284,0.0457,-0.027,0.00208,1.13,-0.0332,,-0.0187,-0.0104,,-0.0582,-0.0291,,-0.00416,,-0.00831,-0.0582,0.00415,0.00208,,,,,,0.0125,,5.68
285,0.00831,-0.0229,0.00623,1.06,-0.0228,,-0.0187,-0.0104,,-0.0582,-0.027,,-0.00416,,-0.0104,-0.0582,-0.00208,0.00831,,,,,,0.00623,,5.7
286,-0.00831,-0.0249,0.00623,0.997,-0.0208,,-0.0208,-0.0145,,-0.0602,-0.027,,-0.00208,,-0.00415,-0.0602,0.00208,0.00623,,,,,,0.00416,,5.72
287,-0.0104,-0.027,0.00623,0.916,-0.0249,,-0.0249,-0.0187,,-0.0602,-0.0374,,-0.00416,,-0.0104,-0.0602,0.00623,0.00831,,,,,,0.00831,,5.74
288,-0.0187,-0.0312,0.00831,0.827,-0.027,,-0.0229,-0.0145,,-0.0665,-0.0312,,0.00415,,-0.00831,-0.0665,-0.00208,0.00623,,,,,,0.00831,,5.76
289,-0.0125,-0.0229,5.55e-17,0.683,-0.027,,-0.0229,-0.0104,,-0.0623,-0.0312,,0.00208,,-0.0104,-0.0623,0.00415,0.00623,,,,,,0.00416,,5.78
290,-0.00623,-0.0229,5.55e-17,0.513,-0.0249,,-0.0187,-0.0145,,-0.0561,-0.0312,,-0.00208,,-0.00831,-0.0561,-0.00208,0.00208,,,,,,0.00208,,5.8
291,-0.0125,-0.0312,0.00831,0.372,-0.0228,,-0.0208,-0.00208,,-0.0623,-0.0374,,0.0,,-0.0104,-0.0623,0.00208,0.00416,,,,,,0.00623,,5.82
292,-0.0104,-0.027,0.00623,0.301,-0.027,,-0.027,0.0353,,-0.0561,-0.027,,0.00415,,-0.00623,-0.0561,0.0,0.0104,,,,,,0.00416,,5.84
293,-0.00831,-0.0229,-0.00208,0.278,-0.027,,-0.0208,0.104,,-0.0561,-0.0291,,0.00208,,-0.00415,-0.0561,0.0,0.00623,,,,,,0.00416,,5.86
294,-0.0104,-0.027,0.00208,0.287,-0.0291,,-0.0145,0.164,,-0.0602,-0.0332,,-0.00416,,-0.0125,-0.0602,0.0,0.00623,,,,,,0.00623,,5.88
295,-0.0104,-0.0249,5.55e-17,0.278,-0.0291,,-0.0187,0.189,,-0.0623,-0.0291,,-0.00208,,-0.00831,-0.0623,0.00415,0.00623,,,,,,0.00831,,5.9
296,-0.0104,-0.027,0.0104,0.243,-0.0187,,-0.0208,0.214,,-0.0561,-0.0353,,-0.00208,,-0.00623,-0.0561,0.00831,0.00208,,,,,,0.00831,,5.92
297,-0.0187,-0.027,0.00415,0.222,-0.0291,,-0.0104,0.233,,-0.054,-0.0291,,0.00208,,-0.00623,-0.054,0.00208,0.0104,,,,,,0.00416,,5.94
298,-0.0104,-0.0229,0.00208,0.235,-0.0291,,-0.0229,0.222,,-0.0602,-0.0291,,0.0,,-0.0104,-0.0602,-0.00208,0.00831,,,,,,0.00416,,5.96
299,-0.0166,-0.0312,0.00415,0.299,-0.0312,,-0.0229,0.172,,-0.054,-0.027,,-0.00623,,-0.00831,-0.054,0.00415,0.00623,,,,,,0.0125,,5.98
300,-0.0104,-0.0208,0.00415,0.345,-0.027,,-0.0229,0.106,,-0.0644,-0.0229,,-0.00208,,-0.00415,-0.0644,-0.00208,0.00416,,,,,,0.0104,,6.0
301,-0.0104,-0.0249,0.0104,0.38,-0.0249,,-0.0229,0.0457,,-0.0519,-0.0249,,0.0,,-0.0104,-0.0519,-0.00416,0.00208,,,,,,0.00208,,6.02
302,-0.0145,-0.0249,0.00208,0.413,-0.0291,,-0.0145,0.0125,,-0.054,-0.0291,,-0.00416,,-0.0104,-0.054,0.0,0.00416,,,,,,0.00831,,6.04
303,-0.0145,-0.027,5.55e-17,0.434,-0.027,,-0.0229,0.00415,,-0.0561,-0.0291,,-0.00416,,-0.0104,-0.0561,0.00208,0.0,,,,,,0.00831,,6.06
304,-0.00831,-0.0187,0.00623,0.44,-0.0249,,-0.0187,0.0499,,-0.0582,-0.0291,,0.00831,,-0.00623,-0.0582,-0.00208,0.0104,,,,,,0.00416,,6.08
305,-0.0104,-0.0291,-0.00208,0.44,,,-0.0208,0.0893,,-0.0602,-0.0332,,0.00208,,-0.00415,-0.0602,0.00208,0.00623,,,,,,0.00416,,6.1
306,-0.0125,-0.0229,0.00208,0.426,,,-0.0249,0.0457,,-0.0582,-0.0312,,0.00208,,-0.00623,-0.0582,0.0,0.00416,,,,,,0.00831,,6.12
307,-0.00831,-0.027,5.55e-17,0.393,,,-0.0229,0.00831,,-0.0519,-0.027,,-0.00208,,-0.00831,-0.0519,0.00208,0.00623,,,,,,0.00416,,6.14
308,-0.0166,-0.0353,0.00208,0.343,,,-0.0249,-0.00208,,-0.0457,-0.0374,,-0.00208,,-0.0125,-0.0457,0.00623,0.00831,,,,,,0.00831,,6.16
309,-0.0187,-0.0291,0.00415,0.272,,,-0.0208,-0.0145,,-0.0561,-0.0249,,0.00208,,-0.00623,-0.0561,0.00208,0.00416,,,,,,0.0145,,6.18
310,-0.0145,-0.0249,0.00208,0.21,,,-0.0187,-0.0125,,-0.0519,-0.0312,,-0.00208,,,-0.0519,0.00415,,,,,,,0.0104,,6.2
311,-0.0208,-0.0312,0.00208,0.172,,,-0.0229,-0.0166,,-0.0582,-0.0332,,-0.00623,,,-0.0582,0.00415,,,,,,,0.00831,,6.22
312,-0.0166,-0.027,5.55e-17,0.152,,,-0.0249,-0.0145,,-0.0436,-0.0291,,-0.00208,,,-0.0436,0.00623,,,,,,,0.00416,,6.24
313,-0.0166,-0.0291,0.00623,0.15,,,-0.0187,-0.0125,,-0.0457,-0.0332,,0.0,,,-0.0457,0.00208,,,,,,,0.00623,,6.26
314,-0.0187,-0.0312,0.00623,0.152,,,-0.0249,-0.0104,,-0.054,-0.0332,,-0.00831,,,-0.054,0.00415,,,,,,,0.0145,,6.28
315,-0.0166,-0.0291,5.55e-17,0.158,,,-0.027,-0.0104,,-0.0499,-0.0332,,,,,-0.0499,0.00623,,,,,,,0.00623,,6.3
316,-0.0125,-0.027,0.00208,0.164,,,-0.0229,-0.0125,,-0.0457,-0.027,,,,,-0.0457,0.00208,,,,,,,-0.00208,,6.32
317,-0.0104,-0.0353,0.00208,0.172,,,-0.0332,-0.0145,,-0.0457,-0.0353,,,,,-0.0457,0.0,,,,,,,-0.00208,,6.34
318,-0.0145,-0.0312,0.00623,0.17,,,-0.0332,-0.0187,,-0.0457,-0.0374,,,,,-0.0457,0.0,,,,,,,0.00416,,6.36
319,-0.0166,-0.0166,0.00623,0.137,,,-0.0208,-0.0145,,-0.0478,-0.0291,,,,,-0.0478,0.00208,,,,,,,0.00416,,6.38
320,-0.00831,-0.027,0.00208,0.0893,,,-0.0291,-0.0166,,-0.0478,,,,,,-0.0478,-0.00623,,,,,,,0.0104,,6.4
321,-0.0104,-0.0312,5.55e-17,0.0332,,,-0.0332,-0.0145,,-0.0519,,,,,,-0.0519,0.00623,,,,,,,0.00416,,6.42
322,-0.0166,-0.0312,-0.00208,0.00623,,,-0.0312,-0.0145,,-0.0436,,,,,,-0.0436,0.00623,,,,,,,0.00623,,6.44
323,-0.0166,-0.0229,0.00208,0.0166,,,-0.0312,-0.0125,,-0.054,,,,,,-0.054,0.0,,,,,,,0.0104,,6.46
324,-0.0145,-0.0291,0.00623,0.0457,,,-0.027,-0.00623,,-0.0478,,,,,,-0.0478,-0.00416,,,,,,,0.0104,,6.48
325,-0.0145,-0.027,0.00415,0.054,,,-0.0332,0.102,,-0.0415,,,,,,-0.0415,0.00208,,,,,,,0.00623,,6.5
326,-0.0166,-0.0229,0.00208,0.054,,,-0.027,0.249,,-0.0436,,,,,,-0.0436,0.00208,,,,,,,0.00831,,6.52
327,-0.0229,-0.0249,0.00623,0.0706,,,-0.0353,0.343,,-0.0436,,,,,,-0.0436,0.00208,,,,,,,0.0,,6.54
328,-0.0229,-0.027,0.00208,0.0935,,,-0.0353,0.434,,-0.0332,,,,,,-0.0332,-0.00416,,,,,,,0.0,,6.56
329,-0.0229,-0.0229,5.55e-17,0.164,,,-0.0291,0.519,,-0.0415,,,,,,-0.0415,0.0,,,,,,,0.00623,,6.58
330,-0.0229,-0.0332,0.00415,0.295,,,-0.0332,0.567,,-0.0395,,,,,,-0.0395,,,,,,,,-0.00208,,6.6
331,-0.0104,-0.0291,0.0104,0.411,,,-0.0291,0.573,,-0.0395,,,,,,-0.0395,,,,,,,,0.00831,,6.62
332,-0.0125,-0.0229,5.55e-17,0.442,,,-0.027,0.561,,-0.0436,,,,,,-0.0436,,,,,,,,0.00831,,6.64
333,-0.0208,-0.0312,-0.00208,0.44,,,-0.0312,0.54,,-0.0478,,,,,,-0.0478,,,,,,,,0.00416,,6.66
334,-0.0166,-0.0291,5.55e-17,0.403,,,-0.0353,0.488,,-0.0519,,,,,,-0.0519,,,,,,,,0.00623,,6.68
335,-0.0187,-0.0312,0.00415,0.258,,,-0.0332,0.399,,-0.0436,,,,,,-0.0436,,,,,,,,0.00831,,6.7
336,-0.027,-0.0291,0.00415,0.16,,,-0.0291,0.33,,-0.0415,,,,,,-0.0415,,,,,,,,0.00416,,6.72
337,-0.0229,-0.0249,0.00831,0.118,,,-0.027,0.26,,-0.0395,,,,,,-0.0395,,,,,,,,0.00831,,6.74
338,-0.0229,-0.0187,0.00208,0.133,,,-0.0353,0.216,,-0.0436,,,,,,-0.0436,,,,,,,,0.0125,,6.76
339,-0.0145,-0.0229,0.00208,0.147,,,-0.0332,0.193,,-0.0353,,,,,,-0.0353,,,,,,,,0.00831,,6.78
340,-0.0166,-0.0249,0.0104,0.137,,,-0.027,0.152,,-0.0478,,,,,,-0.0478,,,,,,,,0.00208,,6.8
341,-0.0229,-0.0208,0.00415,0.0893,,,-0.0374,0.139,,-0.0457,,,,,,-0.0457,,,,,,,,0.0104,,6.82
342,-0.0208,-0.0208,0.00415,0.0415,,,-0.0436,0.12,,-0.0457,,,,,,-0.0457,,,,,,,,0.00208,,6.84
343,-0.0187,-0.0229,0.00208,-0.00208,,,-0.0415,0.0935,,-0.0478,,,,,,-0.0478,,,,,,,,0.00416,,6.86
344,-0.0166,-0.0229,0.00208,-0.00831,,,-0.0374,0.0499,,-0.0457,,,,,,-0.0457,,,,,,,,0.0,,6.88
